"lang"
{
"Language"	"swedish"
"#commentary\com-bonk.wav"	"[Jeep Barnett] Det här pusslet blev en av de mest kluriga logiska utmaningarna i Portal. Tidiga speltestare behövde ofta längre tid på sig än vad de egentligen hade tålamod till och hade nästan slitit av sig håret innan de väl klarade det. Men nästan alla insisterade på att det också var det överlägset bästa ögonblicket under samarbetsspelet. Vi minskade drastiskt den genomsnittliga lösningstiden genom att lägga till ett annat pussel precis före, där två kuber krockade med varandra om och om igen. Men då försvann nästan hela tjusningen med det som tidigare varit en höjdpunkt. Vi bestämde oss istället för att göra några små förändringar och låta spelarna få ansvaret för att utföra det sista steget. Den första förändringen var ett nytt pussel fyra kammare tidigare, där vi lärde spelarna att kasta sig genom att skära av sin solida ljusbro och falla ner till ytan direkt under. Vi planterade tanken på en kollision i luften genom att låta spelarna återkommande studsa förtyngda sfärer mot en solid ljusbro. Till sist designade vi rummets utseende, ljus och dekaler så att spelarna skulle uppleva hela utrymmet som en symmetrisk helhet och kunna visualisera robotarnas kastbana. Genom att plantera tankefrön i spelarnas hjärnor kan vi ge dem tillfredsställelsen av att ha upptäckt dubbelkollisionen utan att äventyra deras mentala hälsa."
"[english]#commentary\com-bonk.wav"	"[Jeep Barnett] This puzzle requires one of Portal’s trickiest logical leaps. Early playtesters often took longer than their patience would allow, and were nearly ripping out their hair by the time they’d finally solved it. But almost everyone insisted that the payoff was by far their favorite moment in all of co-op. We significantly reduced the average solution time by adding a puzzle just before this where two cubes repeatedly collide, but this almost completely robbed the appeal from what was once a high moment. So, instead we decided to make a few subtle adjustments and leave players with the responsibility to make the final leap. First we added a puzzle four  chambers earlier, to teach players to fling by cutting their hard light bridge and falling into a surface directly below. We then subconsciously prime the thought of midair collision by having players repeatedly ricochet weighted spheres against a hard light bridge. Finally, we designed this room’s layout, lighting, and decals so that players would see the entire space as a symmetrical whole and visualize the bots' fling path. By planting shards of the idea in their heads, we allow players to own that exciting dual collision epiphany while keeping their sanity intact."
"Commentary_Title_TRUST"	"TILLITSPUSSEL"
"[english]Commentary_Title_TRUST"	"TRUST PUZZLES"
"#commentary\com-trust.wav"	"[Eric Tams] Flera pussel i spelet kräver att spelarna intar bestämda och sammanlänkade roller. Vi kallar dessa asymmetriska rum \"tillitspussel\", eftersom den ena spelarens liv ofta hänger på den andra spelaren. När en spelare råkar ta livet av den andra slutar det nästan alltid i skratt. Så mycket skratt att vi ibland frågade oss om det verkligen var äkta olyckor. Pusslen kräver också att spelarna kommunicerar regelbundet, vilket självklart ger många tillfällen till att uppleva ett lyckat samarbete. En del team tyckte att pusslen var stressiga, men för de flesta blev de favoriter. Men samtliga höll med om att tillitspusslen tillförde variation och en välkommen förändring av speltempot. Och genom att byta roll med varandra kan spelarna få helt skilda upplevelser av precis samma pussel."
"[english]#commentary\com-trust.wav"	"[Eric Tams] Several puzzles in the game require the players to take on distinct, intertwined roles. We called these asymmetric chambers 'Trust Puzzles,' because one player is often placing their life in the hands of the other. When one player accidentally kills the other it almost always ends in laughter. So much laughter, that we sometimes had to question if it really was a legitimate accident. These puzzles also require players to stay in constant communication, which naturally leads to some great moments of cooperative bonding. While some teams found these stressful, for many partners, these puzzles were their favorite type. But everyone agreed that they added needed variety and a nice change of pace.  And by swapping roles, each player can get an entirely different experience within the exact same puzzle."
"Commentary_Title_CUBES"	"KUBER KONTRA SFÄRER"
"[english]Commentary_Title_CUBES"	"CUBES V. SPHERES"
"#commentary\com-cubes.wav"	"[Matthew Scott] Förtyngda sfärer förekom första gången i ett av Portal 1:s avancerade rum. I Portal 2 råkade vi av misstag göra dem studsiga och sedan var det alldeles för roligt att jaga dem för att ändra tillbaka. I samarbetsläget ville vi att spelarna skulle jobba som ett team för att fånga föremål, och en kub kan landa tryggt medan en sfär studsar och rullar iväg. I det här rummet släpper vi ut en mängd sfärer som en rolig, visuell belöning – men också för att få spelarna att säga \"kulor\" i mikrofonen."
"[english]#commentary\com-cubes.wav"	"[Matthew Scott] Weighted spheres first appeared in one of Portal 1's advanced chambers. For Portal 2, we accidently made them bouncy and it was too much fun chasing them to change it. In co-op, we wanted players to use teamwork to catch an object, and while a cube might have landed safely, a sphere will bounce and roll out of bounds. So, in this chamber we drop a bunch of spheres as a fun visual reward, and we wanted to trick players into saying 'balls' over the microphone."
"Commentary_Title_CHELL"	"NYA CHELL"
"[english]Commentary_Title_CHELL"	"NEW CHELL"
"#commentary\com-chell.wav"	"[Realm Lovejoy] Vi funderade på att skapa en helt ny karaktär för Portal 2, men vi ville inte förlora spänningen i förhållandet mellan GLaDOS och Chell som startade i Portal 1. När vi hade bestämt oss för att uppdatera Chell ville vi ge henne ett bättre utseende: nya fjädringsskenor och en ny overall med funktionell design. Samtididgt ville vi att spelarna skulle känna igen henne, så vi behöll många kännetecken som exempelvis den orange färgen. Hon har fällt ner overallen för att visa att hon har kavlat upp ärmarna och döljer mer av Apertures logga... hon är vaken igen och vill börja arbeta, starkare och mer beslutsam än någonsin förut."
"[english]#commentary\com-chell.wav"	"[Realm Lovejoy] We thought of making a whole new character for Portal 2, but we didn't want to lose the relationship between GLaDOS and Chell that began in Portal 1. Once we decided to stay with Chell, we wanted to improve her look: updating her leg springs and jumpsuit to have a more functional design. At the same time, we didn't want players to not recognize her, so we kept a lot of the iconic elements like the color orange. She has folded down her jumpsuit to show she has essentially rolled up her sleeves and shed some of the Aperture label...she is awake again to test, but stronger and more determined than ever."
"Commentary_Title_LIL"	"LILPROJEKTET"
"[english]Commentary_Title_LIL"	"PROJECT LIL"
"#commentary\com-lil.wav"	"[Marc Laidlaw] Lilprojektet är vårt kodnamn på ett internt initiativ till att göra våra kommentarer mer tillgängliga för hela Valve-communityn. Ett av våra fans skrev i ett e-brev att designers i några tidigare kommentarer refererat till spelaren som en \"han\". Detta trots att vi här snarare brukar säga \"de\" och \"deras\" än \"han\" och \"hans\" om våra spelare. Någon inskränkt och överaktiv underhuggare hos språkpolisen hade gått igenom och reviderat det så att det skulle bli mer personligt, men då anpassat det till ett förtryckande och könsstereotypt språkbruk. \"De\" och \"deras\" är trots allt fullt normalt språkbruk, och vi är glada över att kunna låta folk prata som vanligt och strunta i sådana så kallade regler som irriterar våra fans. Tack, Lil."
