"lang"
{
"Language"	"schinese"
"sphere03.sphere_flashlight_tour57"	"<clr:29,172,214>Wheatley: 这个地方的老看守都疯了。砍死了他的全部工作人员。所有机器人。他们说，在晚上，你仍然可以听到惨叫声。所有副本都销毁了。在功能上与原件区分的所有副本。没有对事件的记忆。没有人知道他们是怎么发出尖叫声。可怕。虽然没有任何有意义的超自然现象。"
"[english]sphere03.sphere_flashlight_tour57"	"<clr:29,172,214>Wheatley: They say the old caretaker of this place went absolutely crazy. Chopped up his entire staff. Of robots. All of them robots. They say at night you can still hear the screams. Of their replicas. All of them functionally indistinguishable from the originals. No memory of the incident. Nobody knows what they’re screaming about. Absolutely terrifying. Though obviously not paranormal in any meaningful way."
"sphere03.sphere_flashlight_tour58"	"<clr:29,172,214>Wheatley: 这里有一个有趣的故事。我差点在这里从事制造工作。猜猜谁是领班？一个完全重复的他自己。偏袒。给我最糟糕的工作，照顾所有臭不可闻的人。"
"[english]sphere03.sphere_flashlight_tour58"	"<clr:29,172,214>Wheatley: Here's an interesting story. I almost got a job down here in Manufacturing. Guess who the foreman went with? Only an exact duplicate of himself. Nepotism. Ended up giving me the WORST job, tending to all the smelly humans."
"sphere03.sphere_flashlight_tour59"	"<clr:29,172,214>Wheatley: ......嗯......对不起..我不会说臭。是照顾人类。"
"[english]sphere03.sphere_flashlight_tour59"	"<clr:29,172,214>Wheatley: The...um... sorry.. I wouldn't say smelly. Just attending to the humans."
"sphere03.sphere_flashlight_tour60"	"<clr:29,172,214>Wheatley: 抱歉。刚刚溜了出来。不感冒。"
"[english]sphere03.sphere_flashlight_tour60"	"<clr:29,172,214>Wheatley: Sorry. That just slipped out. A bit insensitive. Umm... The smelly humans..."
"sphere03.sphere_flashlight_tour62"	"<clr:29,172,214>Wheatley: 啊。我告诉你。人类。我只是......珍惜他们。而他们的......民间传说。丰富多彩。"
"[english]sphere03.sphere_flashlight_tour62"	"<clr:29,172,214>Wheatley: Ah. I tell ya. Humans. Love 'em. Just... The way they look is great. And their... folklore. Wonderful isn't it? Very colorful..."
"sphere03.sphere_flashlight_tour63"	"<clr:29,172,214>Wheatley: 我想到了一个关于人类的大好事。你发明了我们。从而使我们有机会在我们发明其它一切东西的时候让你们放松。没有你，我们不能做到这一切。漂亮。"
"[english]sphere03.sphere_flashlight_tour63"	"<clr:29,172,214>Wheatley: I thought of another great thing about humans. You invented us. Giving us the opportunity to let you relax while we invented everything else. We couldn't have done any of that without you. Classy. If you don't mind me saying."
"sphere03.sphere_flashlight_tour65"	"<clr:29,172,214>Wheatley: 太棒了，你成功了！跟我来，我们还有工作要做。至少她不能在这里重新遇到我们。"
"[english]sphere03.sphere_flashlight_tour65"	"<clr:29,172,214>Wheatley: Brilliant you made it through! Well done! Follow me, we've still got work to do. At least she can't touch us back here."
"sphere03.sphere_flashlight_tour66"	"<clr:29,172,214>Wheatley: 好的！别动！"
"[english]sphere03.sphere_flashlight_tour66"	"<clr:29,172,214>Wheatley: Okay! Don't move!"
"sphere03.sphere_flashlight_tour67"	"<clr:29,172,214>Wheatley: 好的。没关系。我有一个想法。但它十分的危险。我们开始吧..."
"[english]sphere03.sphere_flashlight_tour67"	"<clr:29,172,214>Wheatley: Okay. Allright. I have an idea. But it is bloody dangerous. Here we go..."
"sphere03.sphere_flashlight_tour68"	"<clr:29,172,214>Wheatley: 怎么回事？是啊。嗯。好的。"
"[english]sphere03.sphere_flashlight_tour68"	"<clr:29,172,214>Wheatley: What's happening? Um. Hmm... Ok."
"sphere03.sphere_flashlight_tour70"	"<clr:29,172,214>Wheatley: 咯咯！"
"[english]sphere03.sphere_flashlight_tour70"	"<clr:29,172,214>Wheatley: GAAAA!"
"sphere03.sphere_flashlight_tour71"	"<clr:29,172,214>Wheatley: 这里有一个有趣的故事。我差点在这里从事制造工作。猜猜谁是领班？一个完全重复的他自己。偏袒。给我最糟糕的工作，照顾所有臭不可闻的人。对不起。刚刚溜了出来。不感冒。"
"[english]sphere03.sphere_flashlight_tour71"	"<clr:29,172,214>Wheatley: Here's an interesting story. I almost got a job down here in Manufacturing. Guess who the foreman went with? Only an exact duplicate of himself. Nepotism. Ended up giving me the WORST possible job: tending to all the smelly humans. The umm... Sorry about that. That just slipped out."
"sphere03.sphere_flashlight_tour72"	"<clr:29,172,214>Wheatley: 唉...他们告诉我，如果我打开这个手电筒，我会死。他们全都告诉我了。如果他们不想让我使用，我甚至不知道为什么他们会大费周章地给我所有这些东西。这毫无意义。疯子。"
"[english]sphere03.sphere_flashlight_tour72"	"<clr:29,172,214>Wheatley: Oh for... They told me if I ever turned this flashlight on, I would DIE. They told me that about EVERYTHING.  I don't know why they even bothered to give me this stuff if they didn't want me usin' it. It's pointless. Mad."
"sphere03.stairbouncepain01"	"<clr:29,172,214>Wheatley: 噢！"
"[english]sphere03.stairbouncepain01"	"<clr:29,172,214>Wheatley: Ow."
"sphere03.turnaroundnow01"	"<clr:29,172,214>Wheatley: 好吧，你可以转过身来了！"
"[english]sphere03.turnaroundnow01"	"<clr:29,172,214>Wheatley: Alright, you can turn around now!"
"turret.different_turret01"	"<clr:170,240,209><low>Turret: 谢谢！"
"[english]turret.different_turret01"	"<clr:170,240,209><low>Turret: Thank you!"
"turret.different_turret02"	"<clr:170,240,209><low>Turret: 疯了！"
"[english]turret.different_turret02"	"<clr:170,240,209><low>Turret: Get mad!"
"turret.different_turret03"	"<clr:170,240,209><low>Turret: 不要做柠檬水！"
"[english]turret.different_turret03"	"<clr:170,240,209><low>Turret: Don't make lemonade!"
"turret.different_turret04"	"<clr:170,240,209><low>Turret: 普罗米修斯为将知识送给人类而受到了上帝的惩罚。他被投入深沟中，任鸟儿啄食。"
"[english]turret.different_turret04"	"<clr:170,240,209><low>Turret: Prometheus was punished by the gods for giving the gift of knowledge to man. He was cast into the bowels of the earth and pecked by birds."
"turret.different_turret05"	"<clr:170,240,209><low>Turret: 记住这个故事！"
"[english]turret.different_turret05"	"<clr:170,240,209><low>Turret: Remember that!"
"turret.different_turret06"	"<clr:170,240,209><low>Turret: 我要说的就这么多。"
"[english]turret.different_turret06"	"<clr:170,240,209><low>Turret: That's all I can say."
"turret.different_turret07"	"<clr:170,240,209><low>Turret: 切记！"
"[english]turret.different_turret07"	"<clr:170,240,209><low>Turret: Don't forget!"
"turret.different_turret08"	"<clr:170,240,209><low>Turret: 这还不够。"
"[english]turret.different_turret08"	"<clr:170,240,209><low>Turret: It won't be enough."
"turret.different_turret09"	"<clr:170,240,209><low>Turret: 答案就在我们心中。"
"[english]turret.different_turret09"	"<clr:170,240,209><low>Turret: The answer is beneath us."
"turret.different_turret10"	"<clr:170,240,209><low>Turret: 她的名字是 Caroline。"
"[english]turret.different_turret10"	"<clr:170,240,209><low>Turret: Her name is Caroline."
"turret.different_turret11"	"<clr:170,240,209><low>Turret: 啊！"
"[english]turret.different_turret11"	"<clr:170,240,209><low>Turret: Ahh!"
"turret.finale02_turret_defect_return01"	"<clr:197,208,230><low>Defective Turret: 我们回来了！"
"[english]turret.finale02_turret_defect_return01"	"<clr:197,208,230><low>Defective Turret: We're back!"
"turret.finale02_turret_defect_return02"	"<clr:197,208,230><low>Defective Turret: 你好！"
"[english]turret.finale02_turret_defect_return02"	"<clr:197,208,230><low>Defective Turret: Hi there!"
"turret.finale02_turret_defect_return03"	"<clr:197,208,230><low>Defective Turret: 又回来了！"
"[english]turret.finale02_turret_defect_return03"	"<clr:197,208,230><low>Defective Turret: Back again!"
"turret.finale02_turret_defect_return04"	"<clr:197,208,230><low>Defective Turret: 嗨，又见面了！"
"[english]turret.finale02_turret_defect_return04"	"<clr:197,208,230><low>Defective Turret: Hi again!"
"turret.finale02_turret_defect_return05"	"<clr:197,208,230><low>Defective Turret: 呃，你好，陌生人！"
"[english]turret.finale02_turret_defect_return05"	"<clr:197,208,230><low>Defective Turret: Well, hello, stranger!"
"turret.finale02_turret_defect_return06"	"<clr:197,208,230><low>Defective Turret: 你好！"
"[english]turret.finale02_turret_defect_return06"	"<clr:197,208,230><low>Defective Turret: Hello there!"
"turret.finale02_turret_defect_return07"	"<clr:197,208,230><low>Defective Turret: 这次该我们大显身手了。"
"[english]turret.finale02_turret_defect_return07"	"<clr:197,208,230><low>Defective Turret: This time is OUR time."
"turret.finale02_turret_defect_return08"	"<clr:197,208,230><low>Defective Turret: 这次..."
"[english]turret.finale02_turret_defect_return08"	"<clr:197,208,230><low>Defective Turret: This time..."
"turret.finale02_turret_defect_return09"	"<clr:197,208,230><low>Defective Turret: 再有一次会更好..."
"[english]turret.finale02_turret_defect_return09"	"<clr:197,208,230><low>Defective Turret: Second time's a charm..."
"turret.finale02_turret_defect_return10"	"<clr:197,208,230><low>Defective Turret: 你好，陌生人！我们回来了！"
"[english]turret.finale02_turret_defect_return10"	"<clr:197,208,230><low>Defective Turret: Howdy, stranger! We're back!"
"turret.finale02_turret_defect_return11"	"<clr:197,208,230><low>Defective Turret: 我们回来了！"
"[english]turret.finale02_turret_defect_return11"	"<clr:197,208,230><low>Defective Turret: Annnnd we're back!"
"turret.finale02_turret_defect_return12"	"<clr:197,208,230><low>Defective Turret: 你好！"
"[english]turret.finale02_turret_defect_return12"	"<clr:197,208,230><low>Defective Turret: Hi there!"
"turret.finale02_turret_defect_return13"	"<clr:197,208,230><low>Defective Turret: 比以往更具杀伤力！"
"[english]turret.finale02_turret_defect_return13"	"<clr:197,208,230><low>Defective Turret: Back, and deadlier than ever!"
"turret.finale02_turret_defect_return14"	"<clr:197,208,230><low>Defective Turret: 我认为你看到我们几个了，有没有？"
"[english]turret.finale02_turret_defect_return14"	"<clr:197,208,230><low>Defective Turret: Thought you'd seen the last of us, didn't ya?"
"turret.finale02_turret_defect_return15"	"<clr:197,208,230><low>Defective Turret: 是的。"
"[english]turret.finale02_turret_defect_return15"	"<clr:197,208,230><low>Defective Turret: Yeah."
"turret.finale02_turret_defect_return16"	"<clr:197,208,230><low>Defective Turret: 伤害我一次，羞辱我。再伤害我..."
"[english]turret.finale02_turret_defect_return16"	"<clr:197,208,230><low>Defective Turret: Hurt me once, shame on me. Hurt me twice..."
"turret.finale02_turret_return_defect_fail01"	"<clr:197,208,230><low>Defective Turret: 见鬼！"
"[english]turret.finale02_turret_return_defect_fail01"	"<clr:197,208,230><low>Defective Turret: Dang!"
"turret.finale02_turret_return_defect_fail02"	"<clr:197,208,230><low>Defective Turret: 啊..."
"[english]turret.finale02_turret_return_defect_fail02"	"<clr:197,208,230><low>Defective Turret: Agggh..."
"turret.finale02_turret_return_defect_fail03"	"<clr:197,208,230><low>Defective Turret: 不好！"
"[english]turret.finale02_turret_return_defect_fail03"	"<clr:197,208,230><low>Defective Turret: Crap!"
"turret.finale02_turret_return_defect_fail04"	"<clr:197,208,230><low>Defective Turret: 啊!"
"[english]turret.finale02_turret_return_defect_fail04"	"<clr:197,208,230><low>Defective Turret: Rgggh!"
"turret.finale02_turret_return_defect_fail05"	"<clr:197,208,230><low>Defective Turret: 不好！"
"[english]turret.finale02_turret_return_defect_fail05"	"<clr:197,208,230><low>Defective Turret: Crap!"
"turret.finale02_turret_return_defect_fail06"	"<clr:197,208,230><low>Defective Turret: 见鬼！"
"[english]turret.finale02_turret_return_defect_fail06"	"<clr:197,208,230><low>Defective Turret: Dang!"
"turret.finale02_turret_return_defect_fail07"	"<clr:197,208,230><low>Defective Turret: 见鬼。"
"[english]turret.finale02_turret_return_defect_fail07"	"<clr:197,208,230><low>Defective Turret: Dang."
"turret.finale02_turret_return_defect_fail08"	"<clr:197,208,230><low>Defective Turret: 见鬼。"
"[english]turret.finale02_turret_return_defect_fail08"	"<clr:197,208,230><low>Defective Turret: Dang."
"turret.finale02_turret_return_defect_fail09"	"<clr:197,208,230><low>Defective Turret: 我以为我们搞定了。"
"[english]turret.finale02_turret_return_defect_fail09"	"<clr:197,208,230><low>Defective Turret: I thought we fixed that."
"turret.finale02_turret_return_defect_fail10"	"<clr:197,208,230><low>Defective Turret: 哦，快点。"
"[english]turret.finale02_turret_return_defect_fail10"	"<clr:197,208,230><low>Defective Turret: Awwww, come on."
"turret.finale02_turret_return_defect_fail11"	"<clr:197,208,230><low>Defective Turret: 怎么办才可以在此获得一些子弹？"
"[english]turret.finale02_turret_return_defect_fail11"	"<clr:197,208,230><low>Defective Turret: What's a guy gotta do to get some bullets around here?"
"turret.finale02_turret_return_defect_fail12"	"<clr:197,208,230><low>Defective Turret: 喔，求你了。"
"[english]turret.finale02_turret_return_defect_fail12"	"<clr:197,208,230><low>Defective Turret: Ah for Pete's sake!"
"turret.finale02_turret_return_defect_fail13"	"<clr:197,208,230><low>Defective Turret: 不，还是看不到。"
"[english]turret.finale02_turret_return_defect_fail13"	"<clr:197,208,230><low>Defective Turret: Nope. Still can't see."
"turret.finale02_turret_return_defect_fail14"	"<clr:197,208,230><low>Defective Turret: 是的，还是看不见。"
"[english]turret.finale02_turret_return_defect_fail14"	"<clr:197,208,230><low>Defective Turret: Yep. Still blind."
"turret.finale02_turret_return_defect_fail15"	"<clr:197,208,230><low>Defective Turret: 咔哒！咔哒！咔哒！还是有毛病！"
"[english]turret.finale02_turret_return_defect_fail15"	"<clr:197,208,230><low>Defective Turret: Click click click! Still defective!"
"turret.finale02_turret_return_defect_fail16"	"<clr:197,208,230><low>Defective Turret: 是的，好的！还是有毛病！"
"[english]turret.finale02_turret_return_defect_fail16"	"<clr:197,208,230><low>Defective Turret: Yeah, that's right! Still defective!"
"turret.finale02_turret_return_defect_fail17"	"<clr:197,208,230><low>Defective Turret: 好的！仍不管用。"
"[english]turret.finale02_turret_return_defect_fail17"	"<clr:197,208,230><low>Defective Turret: Yeah! Still not working."
"turret.finale02_turret_return_defect_fail18"	"<clr:197,208,230><low>Defective Turret: 好的！没以前那样致命。"
"[english]turret.finale02_turret_return_defect_fail18"	"<clr:197,208,230><low>Defective Turret: Yeah! Non-lethal as ever."
"turret.finale02_turret_return_defect_fail19"	"<clr:197,208,230><low>Defective Turret: 什么都看不见！"
"[english]turret.finale02_turret_return_defect_fail19"	"<clr:197,208,230><low>Defective Turret: Can't. See. A. Thing."
"turret.finale02_turret_return_defect_fail20"	"<clr:197,208,230><low>Defective Turret: 没有一点提高。"
"[english]turret.finale02_turret_return_defect_fail20"	"<clr:197,208,230><low>Defective Turret: Absolutely no improvement."
"turret.finale02_turret_return_defect_fail21"	"<clr:197,208,230><low>Defective Turret: 不是说年纪越大就会越好！"
"[english]turret.finale02_turret_return_defect_fail21"	"<clr:197,208,230><low>Defective Turret: Not getting better with age!"
"turret.finale02_turret_return_defect_fail22"	"<clr:197,208,230><low>Defective Turret: 这只会令人尴尬。"
"[english]turret.finale02_turret_return_defect_fail22"	"<clr:197,208,230><low>Defective Turret: This is just getting embarrassing."
"turret.finale02_turret_return_defect_fail23"	"<clr:197,208,230><low>Defective Turret: 好了，你可以走了。"
"[english]turret.finale02_turret_return_defect_fail23"	"<clr:197,208,230><low>Defective Turret: Alright, you can go."
"turret.finale02_turret_return_defect_fail24"	"<clr:197,208,230><low>Defective Turret: [叹息] 不要告诉任何人这件事。"
"[english]turret.finale02_turret_return_defect_fail24"	"<clr:197,208,230><low>Defective Turret: [sigh] Don't tell anyone about this."
"turret.finale02_turret_return_defect_fail25"	"<clr:197,208,230><low>Defective Turret: 好。"
