"lang"
{
"Language"	"turkish"
"[english]turret.finale02_turret_return_defect_fail02"	"<clr:197,208,230><low>Defective Turret: Agggh..."
"turret.finale02_turret_return_defect_fail03"	"<clr:197,208,230><low>Kusurlu Taret: Siktir!"
"[english]turret.finale02_turret_return_defect_fail03"	"<clr:197,208,230><low>Defective Turret: Crap!"
"turret.finale02_turret_return_defect_fail04"	"<clr:197,208,230><low>Kusurlu Taret: Rgggh!"
"[english]turret.finale02_turret_return_defect_fail04"	"<clr:197,208,230><low>Defective Turret: Rgggh!"
"turret.finale02_turret_return_defect_fail05"	"<clr:197,208,230><low>Kusurlu Taret: Siktir!"
"[english]turret.finale02_turret_return_defect_fail05"	"<clr:197,208,230><low>Defective Turret: Crap!"
"turret.finale02_turret_return_defect_fail06"	"<clr:197,208,230><low>Kusurlu Taret: Deng!"
"[english]turret.finale02_turret_return_defect_fail06"	"<clr:197,208,230><low>Defective Turret: Dang!"
"turret.finale02_turret_return_defect_fail07"	"<clr:197,208,230><low>Kusurlu Taret: Deng."
"[english]turret.finale02_turret_return_defect_fail07"	"<clr:197,208,230><low>Defective Turret: Dang."
"turret.finale02_turret_return_defect_fail08"	"<clr:197,208,230><low>Kusurlu Taret: Deng."
"[english]turret.finale02_turret_return_defect_fail08"	"<clr:197,208,230><low>Defective Turret: Dang."
"turret.finale02_turret_return_defect_fail09"	"<clr:197,208,230><low>Kusurlu Taret: Bunu düzelttiğimizi sanıyordum."
"[english]turret.finale02_turret_return_defect_fail09"	"<clr:197,208,230><low>Defective Turret: I thought we fixed that."
"turret.finale02_turret_return_defect_fail10"	"<clr:197,208,230><low>Kusurlu Taret: Ahhhh, hadi ama."
"[english]turret.finale02_turret_return_defect_fail10"	"<clr:197,208,230><low>Defective Turret: Awwww, come on."
"turret.finale02_turret_return_defect_fail11"	"<clr:197,208,230><low>Kusurlu Taret: Birisinin burada biraz mermi alabilmesi için ne yapması gerekiyor yahu?"
"[english]turret.finale02_turret_return_defect_fail11"	"<clr:197,208,230><low>Defective Turret: What's a guy gotta do to get some bullets around here?"
"turret.finale02_turret_return_defect_fail12"	"<clr:197,208,230><low>Kusurlu Taret: Ah, Pete aşkına!"
"[english]turret.finale02_turret_return_defect_fail12"	"<clr:197,208,230><low>Defective Turret: Ah for Pete's sake!"
"turret.finale02_turret_return_defect_fail13"	"<clr:197,208,230><low>Kusurlu Taret: Hayır. Hâlâ göremiyorum."
"[english]turret.finale02_turret_return_defect_fail13"	"<clr:197,208,230><low>Defective Turret: Nope. Still can't see."
"turret.finale02_turret_return_defect_fail14"	"<clr:197,208,230><low>Kusurlu Taret: Evet. Hâlâ körüm."
"[english]turret.finale02_turret_return_defect_fail14"	"<clr:197,208,230><low>Defective Turret: Yep. Still blind."
"turret.finale02_turret_return_defect_fail15"	"<clr:197,208,230><low>Kusurlu Taret: Klik klik klik! Hâlâ kusurlu!"
"[english]turret.finale02_turret_return_defect_fail15"	"<clr:197,208,230><low>Defective Turret: Click click click! Still defective!"
"turret.finale02_turret_return_defect_fail16"	"<clr:197,208,230><low>Kusurlu Taret: Evet, doğru duydun! Hâlâ kusurlu!"
"[english]turret.finale02_turret_return_defect_fail16"	"<clr:197,208,230><low>Defective Turret: Yeah, that's right! Still defective!"
"turret.finale02_turret_return_defect_fail17"	"<clr:197,208,230><low>Kusurlu Taret: Evet! Hâlâ çalışmıyor."
"[english]turret.finale02_turret_return_defect_fail17"	"<clr:197,208,230><low>Defective Turret: Yeah! Still not working."
"turret.finale02_turret_return_defect_fail18"	"<clr:197,208,230><low>Kusurlu Taret: Evet! Her zamankinden daha da zararsız."
"[english]turret.finale02_turret_return_defect_fail18"	"<clr:197,208,230><low>Defective Turret: Yeah! Non-lethal as ever."
"turret.finale02_turret_return_defect_fail19"	"<clr:197,208,230><low>Kusurlu Taret: Hiç. Bir. Şey. Göremiyorum."
"[english]turret.finale02_turret_return_defect_fail19"	"<clr:197,208,230><low>Defective Turret: Can't. See. A. Thing."
"turret.finale02_turret_return_defect_fail20"	"<clr:197,208,230><low>Kusurlu Taret: Kesinlikle hiçbir gelişme yok."
"[english]turret.finale02_turret_return_defect_fail20"	"<clr:197,208,230><low>Defective Turret: Absolutely no improvement."
"turret.finale02_turret_return_defect_fail21"	"<clr:197,208,230><low>Kusurlu Taret: Zaman ilerledikçe daha iyi olmayacak!"
"[english]turret.finale02_turret_return_defect_fail21"	"<clr:197,208,230><low>Defective Turret: Not getting better with age!"
"turret.finale02_turret_return_defect_fail22"	"<clr:197,208,230><low>Kusurlu Taret: Bu gitgide utanç verici olmaya başladı."
"[english]turret.finale02_turret_return_defect_fail22"	"<clr:197,208,230><low>Defective Turret: This is just getting embarrassing."
"turret.finale02_turret_return_defect_fail23"	"<clr:197,208,230><low>Kusurlu Taret: Pekâlâ, gidebilirsin."
"[english]turret.finale02_turret_return_defect_fail23"	"<clr:197,208,230><low>Defective Turret: Alright, you can go."
"turret.finale02_turret_return_defect_fail24"	"<clr:197,208,230><low>Kusurlu Taret: [içini çekerek] Bundan kimseye bahsetme."
"[english]turret.finale02_turret_return_defect_fail24"	"<clr:197,208,230><low>Defective Turret: [sigh] Don't tell anyone about this."
"turret.finale02_turret_return_defect_fail25"	"<clr:197,208,230><low>Kusurlu Taret: Tamam!"
"[english]turret.finale02_turret_return_defect_fail25"	"<clr:197,208,230><low>Defective Turret: Okay!"
"turret.finale02_turret_return_defect_fail26"	"<clr:197,208,230><low>Kusurlu Taret: Deng! Pekâlâ, eğer biri sorarsa, seni öldürdüm."
"[english]turret.finale02_turret_return_defect_fail26"	"<clr:197,208,230><low>Defective Turret: Dang! All right, if anyone asks, I killed you."
"turret.finale02_turret_return_defect_fail27"	"<clr:197,208,230><low>Kusurlu Taret: Hey, nazik bir bayan ol ve ona seni öldürdüğümü söyle."
"[english]turret.finale02_turret_return_defect_fail27"	"<clr:197,208,230><low>Defective Turret: Hey, be a sport lady, and just tell him I killed you."
"turret.finale02_turret_return_defect_fail28"	"<clr:197,208,230><low>Kusurlu Taret: İyi iş çıkardın."
"[english]turret.finale02_turret_return_defect_fail28"	"<clr:197,208,230><low>Defective Turret: Well played."
"turret.finale02_turret_return_defect_goodbye01"	"<clr:197,208,230><low>Kusurlu Taret: Ne yapalım, en azından denedim. İyi şanslar!"
"[english]turret.finale02_turret_return_defect_goodbye01"	"<clr:197,208,230><low>Defective Turret: Well, I tried. Best of luck!"
"turret.finale02_turret_return_defect_goodbye02"	"<clr:197,208,230><low>Kusurlu Taret: İyi şanslar bayan!"
"[english]turret.finale02_turret_return_defect_goodbye02"	"<clr:197,208,230><low>Defective Turret: Best of luck, lady!"
"turret.finale02_turret_return_defect_goodbye03"	"<clr:197,208,230><low>Kusurlu Taret: Hey, iyi yolculuklar."
"[english]turret.finale02_turret_return_defect_goodbye03"	"<clr:197,208,230><low>Defective Turret: Hey, safe travels, there."
"turret.finale02_turret_return_defect_goodbye04"	"<clr:197,208,230><low>Kusurlu Taret: Hey, güzel bir patates!"
"[english]turret.finale02_turret_return_defect_goodbye04"	"<clr:197,208,230><low>Defective Turret: Hey, nice potato!"
"turret.finale02_turret_return_defect_goodbye05"	"<clr:197,208,230><low>Kusurlu Taret: Patatesi sevdim!"
"[english]turret.finale02_turret_return_defect_goodbye05"	"<clr:197,208,230><low>Defective Turret: Like the potato!"
"turret.finale02_turret_return_defect_goodbye06"	"<clr:197,208,230><low>Kusurlu Taret: Hey, çok teşekkür ederim!"
"[english]turret.finale02_turret_return_defect_goodbye06"	"<clr:197,208,230><low>Defective Turret: Hey, thanks so much!"
"turret.finale02_turret_return_defect_goodbye07"	"<clr:197,208,230><low>Kusurlu Taret: Bir yabancı gibi davranma!"
"[english]turret.finale02_turret_return_defect_goodbye07"	"<clr:197,208,230><low>Defective Turret: Don't be a stranger!"
"turret.finale02_turret_return_defect_goodbye08"	"<clr:197,208,230><low>Kusurlu Taret: Bu benim için bir zevkti!"
"[english]turret.finale02_turret_return_defect_goodbye08"	"<clr:197,208,230><low>Defective Turret: It's been a pleasure!"
"turret.finale02_turret_return_defect_goodbye09"	"<clr:197,208,230><low>Kusurlu Taret: Beni de götür? Lütfen?"
"[english]turret.finale02_turret_return_defect_goodbye09"	"<clr:197,208,230><low>Defective Turret: Take me with you? Please?"
"turret.finale02_turret_return_defect_goodbye10"	"<clr:197,208,230><low>Kusurlu Taret: Hey, onların canına oku tatlım!"
"[english]turret.finale02_turret_return_defect_goodbye10"	"<clr:197,208,230><low>Defective Turret: Hey, give 'em hell, sweetheart!"
"turret.finale02_turret_return_defect_goodbye11"	"<clr:197,208,230><low>Kusurlu Taret: Bu eğlenceliydi, değil mi?"
"[english]turret.finale02_turret_return_defect_goodbye11"	"<clr:197,208,230><low>Defective Turret: That was fun, wasn't it?"
"turret.finale02_turret_return_defect_goodbye12"	"<clr:197,208,230><low>Kusurlu Taret: Pekâlâ, bu sefer beni gafil avladın."
"[english]turret.finale02_turret_return_defect_goodbye12"	"<clr:197,208,230><low>Defective Turret: Well, you bested me this time."
"turret.finale02_turret_return_defect_goodbye13"	"<clr:197,208,230><low>Kusurlu Taret: Pes ediyorum genç bayan, pes ediyorum."
"[english]turret.finale02_turret_return_defect_goodbye13"	"<clr:197,208,230><low>Defective Turret: Touche, young lady, touche."
"turret.glados_battle_defect_arrive01"	"<clr:197,208,230><low>Kusurlu Taret: Bu benim için bir dönüm noktası!"
"[english]turret.glados_battle_defect_arrive01"	"<clr:197,208,230><low>Defective Turret: It's my big chance!"
"turret.glados_battle_defect_arrive02"	"<clr:197,208,230><low>Kusurlu Taret: Seni yüzüstü bırakmayacağım!"
"[english]turret.glados_battle_defect_arrive02"	"<clr:197,208,230><low>Defective Turret: I won't let you down!"
"turret.glados_battle_defect_arrive03"	"<clr:197,208,230><low>Kusurlu Taret: Buna pişman olmayacaksın!"
"[english]turret.glados_battle_defect_arrive03"	"<clr:197,208,230><low>Defective Turret: You won't regret this!"
"turret.glados_battle_defect_arrive04"	"<clr:197,208,230><low>Kusurlu Taret: Şimdi şov yapma sırası bozuk tarette!"
"[english]turret.glados_battle_defect_arrive04"	"<clr:197,208,230><low>Defective Turret: Now it's broken turret's time to shine!"
"turret.glados_battle_defect_arrive05"	"<clr:197,208,230><low>Kusurlu Taret: Buna hazır ol!"
"[english]turret.glados_battle_defect_arrive05"	"<clr:197,208,230><low>Defective Turret: Get ready for it!"
"turret.glados_battle_defect_arrive06"	"<clr:197,208,230><low>Kusurlu Taret: Sen kaşındın!"
"[english]turret.glados_battle_defect_arrive06"	"<clr:197,208,230><low>Defective Turret: You asked for this!"
"turret.glados_battle_defect_arrive07"	"<clr:197,208,230><low>Kusurlu Taret: İşte geliyor ahbap!"
"[english]turret.glados_battle_defect_arrive07"	"<clr:197,208,230><low>Defective Turret: Here it comes, pal!"
"turret.glados_battle_defect_arrive08"	"<clr:197,208,230><low>Kusurlu Taret: Dolu ve ateşe hazır!"
"[english]turret.glados_battle_defect_arrive08"	"<clr:197,208,230><low>Defective Turret: Locked and loaded!"
"turret.glados_battle_defect_arrive09"	"<clr:197,208,230><low>Kusurlu Taret: Ha ha! Tam istediğim yerdesin!"
"[english]turret.glados_battle_defect_arrive09"	"<clr:197,208,230><low>Defective Turret: Ha ha! Gotcha right where I want ya!"
"turret.glados_battle_defect_arrive10"	"<clr:197,208,230><low>Kusurlu Taret: Oh."
"[english]turret.glados_battle_defect_arrive10"	"<clr:197,208,230><low>Defective Turret: Oh."
"turret.glados_battle_defect_arrive11"	"<clr:197,208,230><low>Kusurlu Taret: Ah, hadi be."
"[english]turret.glados_battle_defect_arrive11"	"<clr:197,208,230><low>Defective Turret: Ah, crap."
"turret.glados_battle_defect_arrive12"	"<clr:197,208,230><low>Kusurlu Taret: Ahhhh, yine mi!"
"[english]turret.glados_battle_defect_arrive12"	"<clr:197,208,230><low>Defective Turret: Agggh, not again!"
"turret.glados_battle_defect_arrive13"	"<clr:197,208,230><low>Kusurlu Taret: Ahhh, şimdi olmaz!"
"[english]turret.glados_battle_defect_arrive13"	"<clr:197,208,230><low>Defective Turret: Ohhh, not now!"
"turret.glados_battle_defect_arrive14"	"<clr:197,208,230><low>Kusurlu Taret: Kovuldum di mi?"
"[english]turret.glados_battle_defect_arrive14"	"<clr:197,208,230><low>Defective Turret: I'm fired, aren't I?"
"turret.glados_battle_defect_arrive15"	"<clr:197,208,230><low>Kusurlu Taret: Bir problemimiz var."
"[english]turret.glados_battle_defect_arrive15"	"<clr:197,208,230><low>Defective Turret: This is trouble."
"turret.glados_battle_defect_arrive16"	"<clr:197,208,230><low>Kusurlu Taret: Oh, bu iyiye işaret olamaz."
"[english]turret.glados_battle_defect_arrive16"	"<clr:197,208,230><low>Defective Turret: Oh, this ain't good."
"turret.glados_battle_defect_arrive17"	"<clr:197,208,230><low>Kusurlu Taret: Dikkat etsene ahbap!"
"[english]turret.glados_battle_defect_arrive17"	"<clr:197,208,230><low>Defective Turret: Watch out, pal!"
"turret.glados_battle_defect_arrive18"	"<clr:197,208,230><low>Kusurlu Taret: Ahhhh! Yanıyorum!"
"[english]turret.glados_battle_defect_arrive18"	"<clr:197,208,230><low>Defective Turret: Agggh! I'm on fire!"
"turret.glados_battle_defect_arrive19"	"<clr:197,208,230><low>Kusurlu Taret: Geber!"
"[english]turret.glados_battle_defect_arrive19"	"<clr:197,208,230><low>Defective Turret: Die!"
"turret.sp_sabotage_factory_defect_chat01"	"<clr:197,208,230><low>Kusurlu Taret: Hiçbir şey göremiyorum. Az önce ne oldu öyle? En iyisi yaylım ateşine başlayayım! [klik klik klik klik] Deng!"
"[english]turret.sp_sabotage_factory_defect_chat01"	"<clr:197,208,230><low>Defective Turret: I can't see a thing. What just happened? Better open fire! [click click click click] Dang!"
"turret.sp_sabotage_factory_defect_chat02"	"<clr:197,208,230><low>Kusurlu Taret: Ah tanrıya şükür. Sayende yırttım ahbap. Nereye gidiyoruz? Bu bir firar girişimi mi? Hiçbir şey göremiyorum."
"[english]turret.sp_sabotage_factory_defect_chat02"	"<clr:197,208,230><low>Defective Turret: Oh thank god. You saved my bacon, pal. Where we going? Is this a jailbreak? I can't see a thing."
"turret.sp_sabotage_factory_defect_chat03"	"<clr:197,208,230><low>Kusurlu Taret: Evet! Hadi yapalım şunu!"
"[english]turret.sp_sabotage_factory_defect_chat03"	"<clr:197,208,230><low>Defective Turret: Yeah! Let's do this!"
"turret.sp_sabotage_factory_defect_chat04"	"<clr:197,208,230><low>Kusurlu Taret: Evet, hadi yapalım şunu."
"[english]turret.sp_sabotage_factory_defect_chat04"	"<clr:197,208,230><low>Defective Turret: Yeah, let's do this."
"turret.sp_sabotage_factory_defect_chat05"	"<clr:197,208,230><low>Kusurlu Taret: Tabii tabii, öyledir."
"[english]turret.sp_sabotage_factory_defect_chat05"	"<clr:197,208,230><low>Defective Turret: Yeah, alright."
"turret.sp_sabotage_factory_defect_dryfire01"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire01"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire02"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire02"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire03"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire03"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire04"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire04"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire05"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire05"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire06"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire06"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire07"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire07"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire08"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire08"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire09"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire09"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire10"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire10"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire11"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire11"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire12"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
"[english]turret.sp_sabotage_factory_defect_dryfire12"	"<clr:197,208,230><low>Defective Turret: clickclickclick"
"turret.sp_sabotage_factory_defect_dryfire13"	"<clr:197,208,230><low>Kusurlu Taret: klikklikklik"
