"lang"
{
"Language"	"polish"
"#commentary\com-janitor.wav"	"[Ivan Simonici] Dla wszystkich pojawiających się podczas gry rekwizytów, takich jak panele przycisków, drzwi, kostki – w zasadzie wszystkich elementów, z którymi gracz może wchodzić w interakcje – musieliśmy stworzyć nadgryzione zębem czasu odpowiedniki. Wymyśliliśmy więc fikcyjną postać Boba Dozorcy. Jego zadaniem byłoby serwisowanie starych laboratoriów Aperture. Nie miałby on żadnej naukowej wiedzy, jednak potrafiłby naprawić wszystko przy pomocy taśmy klejącej i śrubokręta. Zrobiłby użytek z wszystkiego, co tylko wpadłoby mu w ręce. Nawet jeśli efekt końcowy nie wyglądałby najlepiej, zawsze byłby skuteczny. Za każdym razem, gdy podczas projektowania pojawiających się w rozdziale 3 rekwizytów kończyły nam się pomysły, zadawaliśmy sobie pytanie – jak by to wyglądało, gdyby zbudował to Bob?"
"[english]#commentary\com-janitor.wav"	"[Ivan Simonici] We had to come up with old-looking versions for all the important gameplay props, such as button panels, doors, cubes - basically everything the player could interact with. We came up with this fictional character - Janitor Bob. He'd be the guy who had to maintain all of old Aperture. A guy who doesn't understand anything about science but can fix everything with duct tape and a screwdriver. He would use everything he could get his hands on. The result might not look pretty but it would work. So whenever we got stuck designing props for chapter 3 we'd ask ourselves: \"Well, how would Bob build it?\""
"Commentary_Title_EYE_HAS_IT"	"W OKU ISTOTA"
"[english]Commentary_Title_EYE_HAS_IT"	"THE EYE HAS IT"
"#commentary\com-eyehasit.wav"	"[Karen Prell] Jak sprawić, aby ogromna, mechaniczna gałka oczna zaczęła wyrażać emocje, nie wspominając już o wrażeniu, że mówi mimo braku ust? W ożywieniu Wheatleya pomocna okazała się wiedza animatora na temat ludzkich zachowań. Rozmowa to nie tylko ruch warg. Mowa ciała, ruchy głowy, rytm ruchów czy skupienie wzroku – wszystkie te elementy zdradzają uczucia i pobudki postaci. Powolne, płynne ruchy głowy i opanowane, zrelaksowane spojrzenie wskazują, że Wheatley jest spokojny. Gwałtowne ruchy głowy, szybkie mrugnięcia powiek i ciągłe rozglądanie się zdradzają, że jest zdenerwowany lub kłamie. Gdy dodamy do tego zwężoną źrenicę i dreszcze, otrzymamy strach. Obracanie ciała przy jednoczesnym skupieniu wzroku na graczu sygnalizuje próbę przechytrzenia gracza, której może dać się zwieść jedynie sam Wheatley. Mrużenie powiek i uchwytów, pełniących funkcję ekspresyjnych brwi i policzków zdradza podejrzliwość. Zabawny efekt obserwujemy również wtedy, gdy przypominamy graczowi, że Wheatley jest maszyną. Podczas włamywania się do komputerów jego oko i segmenty ciała centrują się i zaczynają obracać niczym rolki taśmy w starych komputerach Univac. Gdy chce odpłynąć wzrokiem, przesuwa oko na drugi koniec głowy. Animacja postaci w połączeniu ze ścieżką dialogową i barwą głosu czyni z Wheatleya zupełnie wyjątkową i zabawną postać – trochę człowieka, trochę maszynę, tylko oko i brak mózgu."
"[english]#commentary\com-eyehasit.wav"	"[Karen Prell] How do you make a giant mechanical eyeball express life and emotions, let alone give the impression that he's talking when he has no mouth? The animator's understanding of human behavior came in handy for bringing Wheatley the personality sphere to life. Talking is so much more than just moving a character's mouth. You have to use body language, head attitudes and rhythm of movement and eye focus to indicate a character's feelings and motivations. Slow, smooth head moves, a steady gaze and a relaxed eye aperture indicate that Wheatley is calm. Short, sharp head turns, rapid blinks and glancing around indicate nervousness or deceit. Add a tightly constricted eye aperture and a little shiver to show fear. Tilting the body away while keeping the eye focused on the player signals an attempt at cleverness that ultimately only fools Wheatley himself. Suspicion is communicated by squinting his eyelids and handles, which function as very expressive eyebrows and cheeks. It's also fun to remind the player that Wheatley is a machine. When hacking, his eye and body segments become perfectly centered and spin mechanically, inspired by the spinning tape reels on old Univac computers. And when he wants to look far in front, he flips his eye all the way over to the other side of his head. This animation approach combined with the writing and vocals makes Wheatley quite a unique and entertaining character--part human, part machine, all eye, and no brain."
"Commentary_Title_MASH-UP"	"PUREE"
"[english]Commentary_Title_MASH-UP"	"MASH-UP"
"#commentary\com-mashup.wav"	"[David Sawyer] Po wywołaniu odczucia, iż Wheatley będzie starał się zabić gracza, nadal chcieliśmy, aby ten konkretny moment był zaskoczeniem. Na tym etapie gracze już swobodnie korzystają z katapult zaufania i proste działanie naprzeciw oczekiwaniom – wyrzucenie gracza w bok przez Wheatleya – to sympatyczna sytuacja, ale też i niespodzianka. Odbijana kostka została umieszczona, aby skłonić graczy do wyliczenia skoku tak, aby ją chwycić. Ich skupienie na oczekiwanym rezultacie sprawia, iż jest to wyjątkowo zaskakujący moment."
"[english]#commentary\com-mashup.wav"	"[David Sawyer]Having built up the expectation that Wheatley is going to kill the player, we still wanted the actual moment to be a surprise. By this point players are entirely comfortable with faith plates, and the simple subversion of expectations as Wheatley punts you sideways, is a fun and surprising moment. We added the bouncing box with the intention that players attempt to time their jump to catch the box, focusing their attention on the expected result of their jump and heightening the surprise."
"Commentary_Title_CRUSHERS"	"ZGNIATACZE"
"[english]Commentary_Title_CRUSHERS"	"CRUSHERS"
"#commentary\com-crushers.wav"	"[Cayle George] Na kilku poziomach umieściliśmy panele zgniataczy, które uczyniły je bardziej niebezpiecznymi. Po prezentacjach prasowych kilku z tych poziomów zaczęły docierać do nas głosy widzów obawiających się, że Portal 2 będzie zbyt trudny, gdyż gracz będzie musiał zsynchronizować czynności takie, jak bieg czy wpadanie do portalu w taki sposób, aby nie zostać zabitym przez zgniatacze. Postanowiliśmy więc użyć ich dopiero na etapie ucieczki, kiedy to Wheatley próbuje powstrzymywać gracza."
"[english]#commentary\com-crushers.wav"	"[Cayle George] We had a bunch of levels that used the crusher panels in ways that made the test chambers more dangerous. After showing some of these levels in press demos, we got feedback that viewers were getting the impression that Portal 2 was going to be too difficult since players would have to time events such as running or falling through a portal with not getting hit by a deadly crusher. We decided to save these for the escape, when Wheatley tries to hold you off."
"Commentary_Title_LAIR"	"PRZYGOTOWANIA DO OSTATECZNEGO STARCIA"
"[english]Commentary_Title_LAIR"	"PREPARING FOR WHEATLEY'S LAIR"
"#commentary\com-lair.wav"	"[Alireza Razmpoosh] Zauważyliśmy, że podczas ostatecznego pojedynku testerzy nie do końca wiedzieli, jak mają się zachować po wejściu do kryjówki Wheatleya. Problem rozwiązaliśmy, zmuszając gracza do rozbicia szklanych rur dostarczających farbę na wcześniejszym poziomie. Dzięki temu może spokojnie zapoznać się z mechaniką gry przed pojedynkiem z Wheatleyem. Dowiaduje się także, jak zmieniać kierunek bomb rzucanych w jego stronę przez Wheatleya."
"[english]#commentary\com-lair.wav"	"[Alireza Razmpoosh] When playtesting the final boss battle, we found players were confused about what to do when they entered Wheatley's lair. Our solution was to train the player by having them break glass paint pipes a level earlier. This lets them learn the mechanic without any time pressure before they have to fight Wheatley. This also trains the player to redirect the bombs Wheatley throws at them."
"Commentary_Title_FATIGUE"	"SYNDROM WINDY"
"[english]Commentary_Title_FATIGUE"	"ELEVATOR FATIGUE"
"#commentary\com-fatigue.wav"	"[Marcus Egan] Zauważyliśmy, że u testerów występuje zmęczenie wynikające z konieczności rozwiązywania zbyt wielu skomplikowanych komór testowych z rzędu. Standardowa podróż windą zastąpiła więc podróż tubą i towarzyszący jej motyw destrukcji dające graczom chwilę wytchnienia i jednocześnie przypominające im, iż placówka jest w opłakanym stanie."
"[english]#commentary\com-fatigue.wav"	"[Marcus Egan] We found that playtesters were getting fatigued at solving so many complex test chambers in a row. So, instead of a routine elevator ride to the next puzzle, we added a long funnel ride with some destruction to give players a short break while reminding them of the facility's state of disrepair."
"Commentary_Title_CHEATING"	"OSZUKAĆ ŚWIATŁO"
"[english]Commentary_Title_CHEATING"	"CHEATING THE SPEED OF LIGHT"
"#commentary\com-cheating.wav"	"[Phil Co] Aby zachować naukową dokładność, podczas tworzenia tej łamigłówki uwzględniliśmy fakt, że portal pojawi się na księżycu z niewielkim opóźnieniem, ponieważ pokonanie tej odległości zajmie światłu 1,4 sekundy. Jednak testerzy natychmiast po oddaniu strzału w stronę księżyca odwracali się przekonani, że nic się nie wydarzyło. Nie zdawali sobie sprawy, że ich portal rzeczywiście tam dotarł. Zanim wpadliśmy na użyte w grze rozwiązanie problemu, rozważaliśmy wiele sposobów zasygnalizowania graczowi efektu, nawet takie jak użycie splątania kwantowego."
"[english]#commentary\com-cheating.wav"	"[Phil Co] We wanted to be scientifically accurate in this puzzle, figuring that there'd be a slight delay before you'd see a portal on the moon, since light takes 1.4 seconds to travel the distance. But playtesters would shoot the moon and instantly turn away, thinking nothing had happened. They didn't realize they actually had shot the moon. We tried and rejected a few different approaches to communicate the effect, including a cheat involving quantum entanglement, before settling on the current solution to this problem."
"Commentary_Title_DECAY"	"STAN ROZPADU"
"[english]Commentary_Title_DECAY"	"STATE OF DECAY"
"#commentary\com-decay.wav"	"[Kelly Thornton] Już na samym początku założyliśmy, że gra będzie się rozpoczynać w ruinach komór testowych z pierwszej części gry. Chcieliśmy, aby gracze odczuwali nostalgię i jednocześnie podkreślić fakt, że wiele rzeczy się zmieniło. I nie mam tutaj na myśli wyłącznie warstwy fabularnej, ale również graficzną. Musieliśmy połączyć prostsze elementy oprawy wizualnej pierwszej części gry z dużo bardziej złożoną oprawą części drugiej."
"[english]#commentary\com-decay.wav"	"[Kelly Thornton] Starting out in the ruins of the test chambers from the first Portal was our goal pretty much from Day One. We wanted to give players a sense of nostalgia for what they had played, but also make it very clear that things had changed. Not only in a fictional sense, but in a graphical one as well. We needed to bridge the gap between the first game's simpler art assets to the much more complex look of Portal 2."
"Commentary_Title_CAROUSEL"	"PORTALOWA KARUZELA"
"[english]Commentary_Title_CAROUSEL"	"PORTAL CAROUSEL"
"#commentary\com-carousel.wav"	"[Alex Vlachos] Założeniem tego pomieszczenia było nauczenie graczy podstaw portali łączących ich z dwoma miejscami w świecie. Podczas gdy niebieski portal przemieszcza się, pomarańczowy pozostaje nieruchomy. W pierwotnej wersji tego pokoju portale poruszały się według ustawień zegara. W efekcie większość graczy po prostu spoglądała przez pomarańczowy portal wyczekując, aż niebieski portal pojawi się we właściwym miejscu. Doszliśmy do wniosku, że więcej nauczymy graczy, jeżeli pozwolimy im samodzielnie umiejscowić portale. Dzięki temu gracze zaznajomieni z zasadami ich działania mogą szybko rozwiązać tę łamigłówkę."
"[english]#commentary\com-carousel.wav"	"[Alex Vlachos] This room is meant to teach players the fundamentals of portals connecting them to two places in the world. As the blue portal moves around the world, the orange stays rooted. In the original Portal, this room had the portals moving by themselves on a timer. This led to most people simply staring through their orange portal waiting for the blue one to end up in the right place. We felt that altering this to make the players decide where the portals came out was more instructive and meant that players who already knew how to use portals could solve this puzzle both quickly and with authority."
"Commentary_Title_JAZZ"	"SMOOTH JAZZ"
"[english]Commentary_Title_JAZZ"	"SMOOTH JAZZ"
"#commentary\com-jazz.wav"	"[Mike Morasky] Jest to jedna z pierwszych map z pierwszej części gry, które podniszczyliśmy, aby połączyć obie części. Ze wszystkich żartów występujących w grze ten ze smooth-jazzowym motywem muzycznym jest chyba najstarszy. Podczas testów gry zauważyliśmy, że bawi on wszystkich graczy niezależnie od wieku, płci czy pochodzenia."
"[english]#commentary\com-jazz.wav"	"[Mike Morasky] This map was one of the first of the older Portal maps that we beat up and decayed to bind the two games together. The 'smooth jazz' joke is probably the oldest one in the game. The team discovered through playtesting that smooth jazz was funny to all ages, genders and cultures."
"Commentary_Title_E3"	"WHEATLEY NA TARGACH E3"
"[english]Commentary_Title_E3"	"WHEATLEY AT E3"
"#commentary\com-e3.wav"	"[Thorsten Scheuermann] Prezentacja interakcji z Wheatleyem jest pierwszym elementem pokazu, jaki przygotowanych na targi E3. Ukazuje on nie tylko zdolności aktorskie Wheatleya, ale zdradza również, że możliwości gracza nie ograniczają się do bezpośredniej interakcji z nim. Może wykorzystać go również do obsługi znajdujących się w laboratoriach Aperture urządzeń."
"[english]#commentary\com-e3.wav"	"[Thorsten Scheuermann] This interaction with Wheatley was the first that we hooked up for our initial showing at E3. It demonstrated how Wheatley would be an actor in the world, and how the player would not only be interacting with him directly, but also using him to interact with the Aperture facility."
"Commentary_Title_CATAPULT"	"KATAPULTA – WPROWADZENIE"
"[english]Commentary_Title_CATAPULT"	"CATAPULT INTRO"
"#commentary\com-catapult.wav"	"[Kristopher Katz] Jest to pierwsza z map testowych, które powstały podczas eksperymentów z powietrzną katapultą zaufania. Na kolejnych etapach prac wprowadziliśmy w jej warstwie wizualnej sporo poprawek, jednak jest to jedna z niewielu łamigłówek, które od samego początku występują w niemal niezmienionej formie."
"[english]#commentary\com-catapult.wav"	"[Kristopher Katz] This was the first test map we created when we started to experiment with the Aerial Faith Plate puzzle element. The map underwent many visual refinements, but it's one of the few puzzles that remained almost completely unchanged from its first form."
"Commentary_Title_DESTRUCTION"	"ZNISZCZENIA – WPROWADZENIE"
"[english]Commentary_Title_DESTRUCTION"	"INTRODUCTION DESTRUCTION"
"#commentary\com-destruction.wav"	"[Gray Horsfield] Sekwencja destrukcji towarzysząca podróży kontenerem okazała się wyjątkowym wyzwaniem technicznym. Obliczenia dynamiki, której doświadcza gracz opierają się na dwóch osobnych, zagnieżdżonych symulacjach. Pierwsza z nich jest surową symulacją skali, dokonującą analizy obciążenia elementu. Na podstawie głównej klatki ścieżki oraz sieci ograniczeń oblicza całkowity ruch kontenera, a także zderzenia oraz punkty zmęczenia materiału. W miarę jak kontener obija się i zderza, ograniczenia zaczynają znikać, a całe pomieszczenie stopniowo się rozpada. Każdy z ponad trzystu elementów stałych i dziewięciuset ograniczeń ma unikalne właściwości, takie jak rozciągliwość, tarcie czy reakcja na zderzenie. Surowa symulacja odzwierciedla główne zjawiska dynamiczne występujące podczas podróży, jednak nie uwzględnia jej szczegółów. Jej efekty zostały następnie wykorzystane do zmiany kształtu powierzchni opartych na krzywych, odzwierciedlających geometrię kontenera, dla których tworzyliśmy kolejno odłamki i zakotwiczone elementy stałe. Wraz z odkształceniami powierzchni kotwice zostają zerwane, a utworzone z drobnych odłamków ciała stałe są włączane do symulacji. Jej szczegóły widoczne są także w wystroju wnętrza i detalach modeli. Następnie przy pomocy danych pamięci podręcznej i zestawu skryptów połączyliśmy obie symulacje. Złożoność procesów obliczeniowych dwóch zagnieżdżonych symulacji zmusiła nas do wymyślenia kilku ciekawych rozwiązań problemów matematycznych. Efektem zagnieżdżenia symulacji była niestabilność obliczeń drobnych elementów, wynikająca z ograniczonej liczby operacji zmiennoprzecinkowych. Problem rozwiązaliśmy, dokonując obliczeń drobnych elementów na etapie, na którym transformacje rdzenia surowej symulacji były wstrzymywane i zachowywane w celu późniejszego wykorzystania. Umożliwiło nam to bardziej precyzyjne określenie drobnych interakcji pomiędzy niewielkimi elementami a otoczeniem. Post symulacja, położenie przekształcenia i bezwładność to kolejne etapy prac nad szczegółami. Problem obliczeń położenia gracza w tym niezwykle dynamicznym środowisku rozwiązaliśmy, umieszczając go w wirtualnym pomieszczeniu, które zawiera wszystkie podstawowe elementy renderowanego kontenera, jednak wykorzystywane jest do obliczeń nawigacji gracza. (Jest ukryte w innym miejscu mapy). Perspektywa gracza jest następnie uwzględniana w przekształceniach surowej symulacji, a w rezultacie zostaje wyrenderowana finalna klatka. W końcowej części podróży gracz zostaje przeniesiony do rzeczywistej przestrzeni gry. Symulacje miały charakter iteracyjny, pozwalając nam na tworzenie dynamiki równolegle z elementami rozgrywki. Efekt końcowy to 1200 ciał stałych, 900 ograniczeń oraz 1000 połączeń. Obliczenia symulacji, zawierające wszystkie iteracje, trwały łącznie 92,4875 dni."
