"lang"
{
"Language"	"czech"
"#commentary\com-disassembly.wav"	"[Danika Wright] Protože postavy v týmové hře mohou zemřít kdykoli, potřebovali jsme vymyslet způsob, jak je rychle a často znovu sestavit.  Proto jsme v týmové hře nahradili výtahy, které spojují jednotlivé testovací místnosti ve hře pro jednoho hráče, demontážními zařízeními.  Posílili jsme tak myšlenku, že pro roboty na jedno použití demolice nic neznamená.  Ve světě robotů to je každodenní chleba!"
"[english]#commentary\com-disassembly.wav"	"[Danika Wright] Since the co-op characters can die at any time, we needed a way to rebuild them quickly and often.  Therefore in co-op, we replaced the elevators that connected test chambers in singleplayer, with disassembly machines.  These are meant to reinforce the idea that since the robots are disposable, being destroyed is no big deal.  In the robot world, it happens all the time!"
"Commentary_Title_AIRLOCKS"	"VZDUCHOVÉ KAPSY"
"[english]Commentary_Title_AIRLOCKS"	"AIRLOCKS"
"#commentary\com-airlocks.wav"	"[Garrett Rickey] Vzduchové kapsy jsme zavedli, abychom pomohli hráčům soustředit se na jednotlivé hlavolamy.  Při našem dřívějším zkoumání obsahovaly oblasti hlavolamy, které měly být řešeny jako skupina, stejně jako ty, které byly pro individuální řešení.  Zjistili jsme ale, že když se mezi nimi hráči mohou volně pohybovat, logicky předpokládají, že se jedná o části jednoho velkého hlavolamu.  To mělo špatné následky.  Aby bylo všechno jasné, vytvořili jsme tyto místnosti se vzduchovými kapsami, které fungují jako kontrolní body mezi hlavolamy.  Jakmile oba hráči do těchto vzduchových kapes vstoupí, zamkne se přístup."
"[english]#commentary\com-airlocks.wav"	"[Garret Rickey] Airlocks were introduced mainly as a way to allow players to focus on individual puzzles.  In some of our early investigations, areas contained puzzles that were meant to be solved as a group, as well as others that were for individual solution.  But we found that if players could move freely between them, they logically assumed that the individual puzzles were part of one big puzzle.  This had bad results.  For clarity, we created these airlock-like spawn rooms that act as checkpoints between puzzles.  Once both players enter the airlock, we lock off access."
"Commentary_Title_IMPOSTERS"	"MODELY SVĚTA"
"[english]Commentary_Title_IMPOSTERS"	"WORLD IMPOSTERS"
"#commentary\com-imposters.wav"	"[Gary McTaggart] Ve hře Left 4 Dead 2 jsme vytvořili jednoduché, zamlžené, černé verze světa jako monolitické modely, abychom se vyhnuli přetěžování paměti CPU při vykreslování světa v odrazech vody. Ve venkovním prostředí hry Left 4 Dead 2, kde většina světla pochází z oblohy, to fungovalo skvěle.  Ale hra Portal 2 se odehrává téměř celá uvnitř, takže barva a hodnota geometrie světa se ve vodě odráží jinak. Protože geometrie světa ve hře Portal 2 je poměrně jednoduchá, vytvořili jsme automaticky verzi geometrie světa, která má jednotnou strukturu. Ta kombinuje světlo a stínování povrchu společně s druhou strukturou, která jenom stínuje povrch. Druhá struktura se používá pro vykreslení dynamických světel.  Tyto struktury mají stejné prostorové rozlišení jako světelné mapy a balí se do jediné rozsáhlé atlasové struktury pro každou úroveň. Nakreslení takového modelu světa zabere málo paměti CPU, což byl náš omezený zdroj pro hru Portal 2, kvůli mnoha zobrazením portálů, rozděleným obrazovkám a záběrům na odrazy vody, jež jsme museli vykreslit. Nejprve jsme naplánovali použití těchto modelů světa jenom pro vykreslení odrazů vody, ale nakonec jsme je začali používat i pro zvýšení výkonu při režimu rozdělené obrazovky, kde byly využity pro vykreslení vzdálenějších portálů a portálů, které jsou o dvě úrovně hlouběji.  Také jsme modely světa použili pro vykreslení vody v režimu celé obrazovky v týmové hře, abychom dosáhli lepšího výkonu, protože v týmové hře je přece jen více zobrazených portálů než v režimu pro jednoho hráče."
"[english]#commentary\com-imposters.wav"	"[Gary McTaggart] In Left 4 Dead 2, we authored simple, fogged, black versions of the world as monolithic models to avoid the CPU overhead of rendering the world again for water reflections. This worked well for the Left 4 Dead 2 outdoor environments where most light comes from the sky.  But Portal 2 is almost entirely indoors, so the color and value of the world geometry is apparent in the water reflections. Since the Portal 2 world geometry is relatively simple, we automatically build a version of the world geometry that has a single texture that combines both lighting and surface shading along with another texture with just surface shading. The latter texture is used when rendering dynamic lights.  These textures are at the same spatial resolution as the light maps and get packed into a single large atlased texture per level. Drawing this simple world imposter model takes very little CPU time, which was a limited resource on Portal 2 due to the many portal views, split-screen views, and water reflection views that we needed to render. We initially planned on using the world imposters only for water reflection rendering, but we ended up using it to improve performance in split-screen mode where it is used for rendering distant portals and portals that are two levels deep.  We also use the world imposters to render water in full screen co-op mode, to give us some performance overhead, since the co-op mode has more portal views to render than single-player mode."
"Commentary_Title_GEL_SOUNDS"	"ZVUKY GELŮ"
"[english]Commentary_Title_GEL_SOUNDS"	"GEL SOUNDS"
"#commentary\com-gelsounds.wav"	"[David Feise] Co se týče zvuků gelů pro hru Portal 2, chtěli jsme vytvořit něco zvláštního, co by přispělo k hráčově radosti z mechaniky, aniž by to sklouzlo do absurdnosti.  Například, náš původní návrh na zvuk „skákání“ modrého gelu představoval zvuk gumového hracího míčku <>, ohnutý tón harfové struny <> a upravený zvuk brumle <>.  Výsledný zvuk <> v sobě nese zábavný prvek, ale vyhýbá se potrhlému zvuku.  Po několika opakováních jsme se shodli na aktuálním, lehce zvýšeném zvuku, ve kterém je zvuk železa poskakujícího jako skákací prkno a velká dávka syntézy.  Není to úplně pošahaný zvuk, ale i tak je zábavný."
"[english]#commentary\com-gelsounds.wav"	"[David Feise] With the gel sounds for Portal 2 we wanted to create something whimsical that would add to the player’s enjoyment of the mechanics, without crossing over the line into ludicrousness.  For example, our initial pass at the blue gel 'bounce' sound included a rubber playground ball, a pitch-bent harp string and a processed mouth harp.  The resulting sound captured the idea of fun, but was off the charts on the goofy scale.  After several iterations we settled on the current, less over-the-top sound which features a piece of metal bar bouncing like a diving board and a heavy dose of synthesis.  It’s not as wacky, but hopefully it’s still fun."
"Commentary_Title_WHEEL"	"NÁSTROJ PRO GESTA"
"[english]Commentary_Title_WHEEL"	"GESTURE WHEEL"
"#commentary\com-wheel.wav"	"[Andrew Burke] V naší první realizaci se gesta vybírala automaticky na základě hráčova kontextu.  Například, „Modrý“ udělal zvláštní gesto, když stál na tlačítku na podlaze. Hráče začala tato gesta rychle nudit a přestali je používat, dokud nenarazili na některé speciální kontexty.  Kvůli tomu jsme se rozhodli dát hráčům možnost gesta ovládat, aby se mohli vyjadřovat. Když však získali celou škálu hned od začátku, byli zaskočeni tolika možnostmi. Když byli hráči v průběhu hry odměňováni gesty, mohli se tak na oplátku postupně s jednotlivými gesty seznámit.  Tím, že jsme nechali viditelně prázdné přihrádky v nástroji s gesty, mohou hráči tušit, že na ně čekají v průběhu hry další skvělá nová gesta.  Nástroj s gesty poskytuje hráčům rychlý přístup, takže mohou v klidu použít jakékoli gesto během hraní a třeba si skvěle načasovat plácnutí."
"[english]#commentary\com-wheel.wav"	"[Andrew Burke] In our first implementation, gestures were automatically selected based on the player's context.  For example, Blue might do a special gesture when standing on a floor button. Players became bored of seeing these gestures so quickly that they stopped using them before discovering any of the special contexts.  Because of this, we decided to give players control of gestures as a way to express themselves, but when shown the full set from the start, they were overwhelmed by all the choices. By awarding gestures as the game progresses, we allow players to familiarize themselves with each gesture in turn.  Leaving visible empty slots in the gesture wheel lets players anticipate that they'll be rewarded with cool new gestures as they progress.  The gesture wheel provides quick access so that players can feel comfortable tossing out a gesture during down time, letting them pick the perfect moment to share a high five."
"Commentary_Title_HIGH_FIVE"	"PLÁCNUTÍ"
"[english]Commentary_Title_HIGH_FIVE"	"HIGH-FIVE"
"#commentary\com-highfive.wav"	"[Jeep Barnett] Všimli jsme si, že když testovací hráči vyřešili těžký hlavolam společně, dali si chvilku pauzu, než sedli na výtah a vydali se dál, jen tak poskakovali a vyjadřovali své nadšení. Uvědomili jsme si, že tato místa setkání by se skvěle hodila pro vzájemné plácnutí na oslavu vítězství. V našem prvním pokusu jeden hráč inicioval plácnutí tak, že podržel ruku ve vzduchu a čekal, zatímco druhý hráč tuto výzvu přijal stejným gestem. Pokud stáli ve správné pozici, plácnutí se povedlo. Ale bylo obtížné nalézt robotům tu správnou pozici pro plácnutí. Někdy se stalo, že hráč čekající na plácnutí zůstal pozadu, protože mu všichni utekli.  Prodloužením času sice měli ostatní hráči možnost se vrátit a plácnout si, ale trčet několik sekund s nataženou rukou na jednom místě nebylo nic moc. Takže nakonec jsme zavedli automatické přijmutí týmových gest. Takže teď, když to na hráče kdykoli přijde, dostane se mu zasloužené oslavy vítězství."
