"lang"
{
"Language"	"dutch"
"[english]#commentary\com-emancipation.wav"	"[Bronwen Grimes] We originally planned to use the same emancipation grid effect we'd used in Portal 1.  We were surprised to hear during several of our early playtests that players thought this map was the first time they'd encountered one. Players walk through at least one emancipation grid in almost every map.  Playtesters also weren't able to report the grid's properties.  That indicated to us that we needed to better communicate when an interaction was occurring.  Our challenge was to create an effect that was more noticeable to players, but didn't look so solid or so threatening that players wouldn't attempt to walk through it. We chose to keep the cool color scheme, and reinforce the non-threatening nature of the field by mimicking the kind of water caustics you'd find in a shallow swimming pool.  To communicate that the grid blocks portal placement, we added flashes whenever the player shoots one.  To warn players that the grid will destroy objects brought through it, we added a vortex effect that increases in intensity as objects get near. Once these changes went in, playtest feedback demonstrated that players noticed the emancipation grids earlier and had a much better understanding of their function."
"Commentary_Title_SPEED"	"SNELHEIDSVERF"
"[english]Commentary_Title_SPEED"	"SPEED PAINT"
"#commentary\com-speed.wav"	"[Bank Charnchaichujit] Onze propulsiegel is nagenoeg hetzelfde als de snelheidsverf uit het studentenspel Tag: The Power of Paint, alleen iets meer dan dubbel zo snel. propulsiegel bleek goed te combineren met de bestaande mechanismen van Portal, zoals het werpen, en het werkte ook goed samen met de repulsiegel voor grote sprongen. We moesten de spelersbesturing finetunen, zodat de propulsiegel in het Portal-universum paste en we hebben een licht trechtereffect toegepast, zodat je weet wanneer je een portal inglijdt."
"[english]#commentary\com-speed.wav"	"[Bank Charnchaichujit] Propulsion gel carried over almost exactly the same as the speed paint in the student game, Tag: The Power of Paint, except that it is slightly more than twice as fast. Propulsion gel combined well with the existing mechanics of Portal, such as flinging, and it also went well with the repulsion gel for long jumps. We had to tweak the player's control on propulsion gel to feel right in the Portal universe, and also added a slight funneling effect to help guide the player when they are speeding into a portal."
"Commentary_Title_CRAZYBOX"	"GEKKE DOOS"
"[english]Commentary_Title_CRAZYBOX"	"CRAZY BOX"
"#commentary\com-crazybox.wav"	"[Sergiy Migdalskiy] Een van de dingen die je niet kunt doen in het studentenspel Tag: The Power of Paint is andere voorwerpen verven, omdat dat in dat spel te banaal zou zijn geweest. In Portal 2 werd het verplaatsen van gel een puzzel op zich, zodat we puzzels begonnen te bedenken rond het verven van voorwerpen. Stuiterdozen en turrets waren een voor de hand liggende keuze, en door het toevoegen van dit mechanisme konden we nu ook voorwerpen maken met bewegingseigenschappen die de speler zelf kon veranderen."
"[english]#commentary\com-crazybox.wav"	"[Sergiy Migdalskiy] One of the things that the student game Tag: The Power of Paint didn't allow was painting of other objects, since this would have been too trivial in that game.  In Portal 2, however, moving paint around became a puzzle in and of itself, so we began to create puzzles that depended on painting objects. Bouncy boxes and turrets were an obvious choice, and adding this mechanic extended our toolbox to include objects whose basic properties of movement could be changed by the player."
"Commentary_Title_PORTALPAINT"	"PORTALGEL"
"[english]Commentary_Title_PORTALPAINT"	"PORTAL PAINT"
"#commentary\com-portalpaint.wav"	"[Vitaliy Genkin] Portalgel was de laatste gel die we aan het spel hebben toegevoegd en lange tijd wisten we niet zeker wat de beste manier zou zijn om hem te gebruiken. We hebben geëxperimenteerd met het aanbrengen en ontdekt dat hij het effectiefst is als je hem in grote hoeveelheden gebruikt. Een andere belangrijke factor is de hoek waaronder hij wordt aangebracht. De gel onder een hoek laten vallen geeft je een grotere vrijheid om ermee te spelen. Hierdoor krijg je het bevrijdende gevoel dat je de regels overtreedt, omdat je portals nu op plekken kunt plaatsen waar dat eerst niet kon."
"[english]#commentary\com-portalpaint.wav"	"[Vitaliy Genkin] Portal paint was the last paint we added to the game, and for a long time we weren’t sure of the best way to use it. We experimented with the delivery method and found that it was most effective when it was deployed in large quantities.  Another important factor was the angle of application. Dropping the paint at an angle allowed the player to play more freely with the paint, which gave them the liberating feeling of breaking the rules by being able to place portals where they couldn’t before."
"Commentary_Title_arg"	"ARG"
"[english]Commentary_Title_arg"	"ARG"
"#commentary\com-arg.wav"	"[Adam Foster]"
"[english]#commentary\com-arg.wav"	"[Adam Foster]"
"Commentary_Title_ascent"	"DE KLIM"
"[english]Commentary_Title_ascent"	"THE ASCENT"
"#commentary\com-ascent.wav"	"[Chris Chin] De map met het meer markeert een complete verandering van de esthetica en de omvang van de omgevingen tot aan dit punt in het spel. Als je in de ondergrondse grot terechtkomt is de omgeving nog vrij compact, maar naarmate je vordert op de map kijk je steeds meer omhoog naar de lifttoren, de vonkende kabels, het vallende puin en uiteindelijk naar de testsferen die verticaal tot in het niets reiken. Door zo omhoog te kijken krijg je het gevoel dat Aperture in het pre-GLaDOS-tijdperk gigantisch groot was en begint de klim omhoog naar Wheatley steeds afschrikwekkender te lijken. De open gebieden nodigen je uit tot verkennen en vormen een welkome afleiding van het intense gepuzzel in de testkamers."
"[english]#commentary\com-ascent.wav"	"[Chris Chin]  The lake map marks a total reset to the aesthetics and scale of the environments up to this point in the game. You come into the underground cave compressed and as you progress further into the map, your eye is drawn upwards by the elevator tower, sparking cables, falling debris, and finally the test spheres which recede vertically into nothingness. This looking upwards gives the player sense of the vastness of Aperture before GLaDOS and a visual sense of the daunting climb they will have to make to get back to Wheatley. The open areas encourage the player to explore their surroundings and take a break from the intensive puzzle solving of the test chambers."
"Commentary_Title_CO-WRITE"	"SCHRIJVEN VOOR CO-OP"
"[english]Commentary_Title_CO-WRITE"	"WRITING FOR CO-OP"
"#commentary\com-cowrite.wav"	"[Chet Faliszek] De dialogen van GLaDOS voor het co-opspel hebben ons voor interessante problemen geplaatst. Bij een solospel kun je ervan uitgaan dat spelers opletten tijdens belangrijke momenten. Bij een co-opspel kun je ervan uitgaan dat de twee spelers aan het praten zijn over wat ze net hebben gedaan op het moment dat GLaDOS iets zegt. Om dit te ondervangen hebben we de verhaalmomenten in stukjes opgedeeld, zodat spelers niet ongeduldig worden. We herhalen bepaalde dingen ook vaak, zodat de boodschap overkomt zelfs als je hem een paar keer hebt gemist. Tot slot geven we de spelers ook de ruimte om te praten. Als je bijvoorbeeld doodgaat, heb je twee seconden om te lachen of gillen voordat GLaDOS iets zegt. Het is belangrijk om dergelijke momenten in te lassen, omdat het leukste aan een co-opspel natuurlijk het delen van de ervaring is."
"[english]#commentary\com-cowrite.wav"	"[Chet Faliszek] Writing GLaDOS for co-op introduces some interesting problems.  In single player you can count on players paying attention and being caught up in important moments.  In co-op, you can count on the two players chatting about what they just did as GLaDOS delivers an important line.  To help with this issue, we broke up the story beats into smaller sections so players don’t become impatient. We also repeat the points multiple times to insure the message sinks in even if you missed it a few times.  Lastly, we also give players room to talk.  For example when you die, there is a two second beat for you to laugh or yell before GLaDOS speaks.  It is important to give those places for players to speak because the best part about co-op is the shared experience."
"Commentary_Title_BONK"	"KRAKENDE KOPPEN"
"[english]Commentary_Title_BONK"	"BONK HEADS"
"#commentary\com-bonk.wav"	"[Jeep Barnett] Deze puzzel vereist een van de lastigste logische gedachtesprongen die er zijn in Portal. Aan het begin kostte hij de testers veel meer tijd dan ze geduld hadden en trokken ze zowat de haren uit het hoofd om hem te kunnen oplossen. Maar de climax bleek wel het favoriete moment van het co-opspel. We wisten de gemiddelde tijd waarin de puzzel werd opgelost drastisch te verkorten door een puzzel vlak voor deze toe te voegen, waarbij twee kubussen herhaaldelijk botsten, maar hierdoor werd wat eens een hoogtepunt was te sterk afgevlakt. In plaats daarvan hebben we subtiele aanpassingen doorgevoerd en het aan de spelers overgelaten om de laatste gedachtesprong te maken. Vier kamers terug is een puzzel toegevoegd die je leert om een lichtbrug door te snijden en op het oppervlak eronder te vallen. Daarna wordt je onderbewustzijn voorbereid op het concept van een botsing midden in de lucht door de verzwaarde sferen die tegen de lichtbrug kaatsen. Tot slot zijn de lay-out van deze kamer, de verlichting en de texturen zo ontworpen dat je de hele ruimte als een symmetrisch geheel ziet en het werptraject van de bots kunt visualiseren. Door ideeën in het hoofd van de spelers te planten, blijven ze het gevoel houden dat ze de spannende duobotsing zelf hebben bedacht zonder dat ze gek worden van het proberen."
