"lang"
{
"Language"	"brazilian"
"[english]turret.turretwitnessdeath12"	"<clr:170,240,209><low>Turret: She probably deserved it."
"turret.turretwitnessdeath13"	"<clr:170,240,209><low>Torreta: Eu vi. Foi um acidente."
"[english]turret.turretwitnessdeath13"	"<clr:170,240,209><low>Turret: I saw it. It was an accident."
"turret.turretwitnessdeath14"	"<clr:170,240,209><low>Torreta: Ela provavelmente está bem."
"[english]turret.turretwitnessdeath14"	"<clr:170,240,209><low>Turret: She’s probably okay."
"turret.turretwitnessdeath15"	"<clr:170,240,209><low>Torreta: Entendi."
"[english]turret.turretwitnessdeath15"	"<clr:170,240,209><low>Turret: Noted."
"npc_floorturret.talkactive"	"<clr:170,240,209><low>Torreta: Ativada!"
"[english]npc_floorturret.talkactive"	"<clr:170,240,209><low>Turret: Activated!"
"npc_floorturret.talkcollide"	"<clr:170,240,209><low>Torreta: Saia da frente!"
"[english]npc_floorturret.talkcollide"	"<clr:170,240,209><low>Turret: Coming through!"
"npc_floorturret.talkdisabled"	"<clr:170,240,209><low>Torreta: Erro crítico!"
"[english]npc_floorturret.talkdisabled"	"<clr:170,240,209><low>Turret: Critical Error!"
"npc_floorturret.talkdeploy"	"<clr:170,240,209><low>Torreta: Acionando!"
"[english]npc_floorturret.talkdeploy"	"<clr:170,240,209><low>Turret: Deploying!"
"npc_floorturret.talkshotat"	"<clr:170,240,209><low>Torreta: Ei! Sou eu!"
"[english]npc_floorturret.talkshotat"	"<clr:170,240,209><low>Turret: Hey! It's me!"
"npc_floorturret.talktipped"	"<clr:170,240,209><low>Torreta: Ai!"
"[english]npc_floorturret.talktipped"	"<clr:170,240,209><low>Turret: Ouch!"
"npc_floorturret.talkdissolved"	"<clr:170,240,209><low>Torreta: Ai ai ai!"
"[english]npc_floorturret.talkdissolved"	"<clr:170,240,209><low>Turret: Ow ow ow!"
"npc_floorturret.talkpickup"	"<clr:170,240,209><low>Torreta: Me coloque no chão!"
"[english]npc_floorturret.talkpickup"	"<clr:170,240,209><low>Turret: Put me down!"
"npc_floorturret.talkautosearch"	"<clr:170,240,209><low>Torreta: Modo de busca ativado!"
"[english]npc_floorturret.talkautosearch"	"<clr:170,240,209><low>Turret: Search mode activated!"
"npc_floorturret.talksearch"	"<clr:170,240,209><low>Torreta: Buscando!"
"[english]npc_floorturret.talksearch"	"<clr:170,240,209><low>Turret: Searching!"
"npc_floorturret.talkretire"	"<clr:170,240,209><low>Torreta: Alvo perdido!"
"[english]npc_floorturret.talkretire"	"<clr:170,240,209><low>Turret: Target lost!"
"Commentary_Title_WELCOME"	"BEM-VINDO AO PORTAL 2"
"[english]Commentary_Title_WELCOME"	"WELCOME TO PORTAL 2"
"#commentary\com-welcome.wav"	"[Gabe Newell] Olá, o meu nome é Gabe Newell e bem-vindo ao Portal 2. Quando lançamos o Portal original em 2007, era um experimento para ver como jogadores responderiam a uma experiência diferente de jogo e enredo. Portal ganhou vários prêmios, vendeu várias cópias e, o mais importante, ressoou pelos jogadores de uma forma que nenhum outro título da Valve havia conseguido antes. Os nossos desafios durante a criação de Portal 2 eram de atender às expectativas das pessoas, de levá-lo de volta ao mundo da Chell e da Aperture Science e de surpreender jogadores novamente não com mais do mesmo, mas com mais do novo. E acho que será na sua maioria uma surpresa agradável. Para ouvir um balão de comentário, coloque a sua mira sobre o balão e pressione a tecla usar. Para parar um balão de comentário, coloque a sua mira sobre o balão que está girando e pressione a sua tecla usar novamente. Alguns balões de comentário podem tomar controle do jogo para mostrar algo a você. Nesses casos, basta pressionar a sua tecla usar novamente para parar o comentário. Por favor, conte-me o que achou após ter tido uma chance de jogar Portal 2. Você pode entrar em contato comigo em gaben@valvesoftware.com. Eu recebo em média 10 mil e-mails cada vez que lançamos um jogo e, por mais que eu não consiga responder a todos, eu leio todas as mensagens. Obrigado e divirta-se!"
"[english]#commentary\com-welcome.wav"	"[Gabe Newell] Hi, my name is Gabe Newell, and welcome to Portal 2.  When we released the original Portal in 2007, it was an experiment to see how gamers would respond to a different kind of gameplay and storytelling experience.  Portal went on to win a bunch of awards, sell many copies, and, most importantly, resonate with gamers in a way that no other Valve title has.  The challenges for us in building Portal 2 were to live up to people's expectations, to take you back to the world of Chell and Aperture Science, and to surprise gamers again not with more of the same, but with more of the new.  And, I think, it will be, mostly, a pleasant surprise. To listen to a commentary node, put your crosshair over the floating commentary symbol and press your use key. To stop a commentary node, put your crosshair over the rotating node and press the use key again. Some commentary nodes may take control of the game in order to show something to you. In these cases, simply press your use key again to stop the commentary.  Please let me know what you think after you have had a chance to play Portal 2.  I can be reached at gaben@valvesoftware.com.  I get about 10,000 emails each time we release a game, and while I can't respond to all of them, I do read all of them.  Thanks, and have fun!"
"Commentary_Title_BIGDOOR"	"GRANDE PORTA"
"[english]Commentary_Title_BIGDOOR"	"BIG DOOR"
"#commentary\com-bigdoor.wav"	"[Scott Dalton] O tamanho gigantesco do trinco de transição foi um feliz acidente. Nós sabíamos que a conexão entre a velha e a nova Aperture deveria ser algo bem grande. O primeiro modelo construído era cinco vezes maior do que todos esperavam, mas o pessoal começou a gostar dele. Nós brincávamos com a ideia de colocar uma informação na caixa do Portal 2: \"Contém a maior porta que já existiu em qualquer jogo!\" Decidimos que seria divertido brincar com as expectativas do jogador e colocar uma portinha frágil logo atrás, junto com outros adereços."
"[english]#commentary\com-bigdoor.wav"	"[Scott Dalton] The size of the gigantic transition seal lock was a happy accident. We knew the connection between old Aperture and new Aperture had to be a big set piece. The first model built was about five times bigger than everyone expected, but people started to like it.  We joked that it should be a bullet point on the Portal 2 box: \"Features the biggest door in games ever!\"  We decided it would be fun to play with the player's expectations and put a puny looking door behind it, along with a few small props."
"Commentary_Title_JANITOR"	"ZELADOR BOB"
"[english]Commentary_Title_JANITOR"	"JANITOR BOB"
"#commentary\com-janitor.wav"	"[Ivan Simonici] Tínhamos que criar versões com aparência antiga para todos os objetos importantes do jogo, como painéis de botões, portas, cubos — basicamente tudo com o que o jogador poderia interagir. Nós criamos este personagem ficcional — Zelador Bob. Ele seria o cara que cuidava de toda a velha Aperture. Um cara que não entendia nada de ciência mas poderia consertar tudo com fita adesiva e uma chave de fenda. Ele usaria tudo que poderia mexer. O resultado pode não ser bonito, mas funcionava. Então sempre que não conseguíamos criar um design de objeto para o capítulo 3, nos perguntávamos \"Bem, como o Bob o criaria?\""
"[english]#commentary\com-janitor.wav"	"[Ivan Simonici] We had to come up with old-looking versions for all the important gameplay props, such as button panels, doors, cubes - basically everything the player could interact with. We came up with this fictional character - Janitor Bob. He'd be the guy who had to maintain all of old Aperture. A guy who doesn't understand anything about science but can fix everything with duct tape and a screwdriver. He would use everything he could get his hands on. The result might not look pretty but it would work. So whenever we got stuck designing props for chapter 3 we'd ask ourselves: \"Well, how would Bob build it?\""
"Commentary_Title_EYE_HAS_IT"	"O OLHO EXPRESSIVO"
"[english]Commentary_Title_EYE_HAS_IT"	"THE EYE HAS IT"
"#commentary\com-eyehasit.wav"	"[Karen Prell] Como você faz um olho gigante mostrar vida, emoções e até mesmo dar a impressão que está falando mesmo sem ter boca? O entendimento do comportamento humano pelo criador quebrou um galho ao trazer Wheatley, a esfera de personalidade, à vida. Falar é mais do que só mover a boca de uma personagem. Você tem que usar linguagem corporal, atitudes da cabeça, ritmo de movimento e foco do olho para indicar os sentimentos e motivações da personagem. Movimentos lentos e suaves da cabeça, um olhar constante e uma abertura relaxada do olho indicam que Wheatley está calmo. Viradas de cabeça rápidas e bruscas, piscadas rápidas e uma olhada por todo canto indicam nervosismo ou enganação. Adicione uma abertura bem restringida do olho e um tremor para mostrar medo. Inclinar o corpo para outro lado mantendo o olho focado no jogador demonstra uma tentativa de esperteza que no final só engana o próprio Wheatley. Suspeita é comunicada ao apertar bem o olho e as alças, que funcionam como sobrancelhas e bochechas bem expressivas. Quando está hackeando, seus segmentos do olho e do corpo ficam perfeitamente centralizados e giram mecanicamente, inspirado pelas bobinas giratórias de fita em velhos computadores Univac. E quando ele quer olhar lá para frente, ele vira o olho até o outro lado da sua cabeça. Esta abordagem de animação combinada com o roteiro e a voz fazem de Wheatley um único e divertido personagem--parte humano, parte máquina, totalmente olho e nada de cérebro."
"[english]#commentary\com-eyehasit.wav"	"[Karen Prell] How do you make a giant mechanical eyeball express life and emotions, let alone give the impression that he's talking when he has no mouth? The animator's understanding of human behavior came in handy for bringing Wheatley the personality sphere to life. Talking is so much more than just moving a character's mouth. You have to use body language, head attitudes and rhythm of movement and eye focus to indicate a character's feelings and motivations. Slow, smooth head moves, a steady gaze and a relaxed eye aperture indicate that Wheatley is calm. Short, sharp head turns, rapid blinks and glancing around indicate nervousness or deceit. Add a tightly constricted eye aperture and a little shiver to show fear. Tilting the body away while keeping the eye focused on the player signals an attempt at cleverness that ultimately only fools Wheatley himself. Suspicion is communicated by squinting his eyelids and handles, which function as very expressive eyebrows and cheeks. It's also fun to remind the player that Wheatley is a machine. When hacking, his eye and body segments become perfectly centered and spin mechanically, inspired by the spinning tape reels on old Univac computers. And when he wants to look far in front, he flips his eye all the way over to the other side of his head. This animation approach combined with the writing and vocals makes Wheatley quite a unique and entertaining character--part human, part machine, all eye, and no brain."
"Commentary_Title_MASH-UP"	"MISTURA"
"[english]Commentary_Title_MASH-UP"	"MASH-UP"
"#commentary\com-mashup.wav"	"[David Sawyer]Após construir a expectativa de que o Wheatley matará o jogador, ainda queríamos que o real momento fosse uma surpresa. Neste ponto os jogadores estão completamente confortáveis com placas de fé e a simples subversão de expectativas quando o Wheatley lhe arremessa para o lado é um divertido e surpreendente momento. Adicionamos a caixa saltitante com a intenção de fazer com que os jogadores cronometrem a hora de pular para agarrar a caixa, focando sua atenção no resultado esperado do pulo e aumentando a surpresa."
"[english]#commentary\com-mashup.wav"	"[David Sawyer]Having built up the expectation that Wheatley is going to kill the player, we still wanted the actual moment to be a surprise. By this point players are entirely comfortable with faith plates, and the simple subversion of expectations as Wheatley punts you sideways, is a fun and surprising moment. We added the bouncing box with the intention that players attempt to time their jump to catch the box, focusing their attention on the expected result of their jump and heightening the surprise."
"Commentary_Title_CRUSHERS"	"ESMAGADORES"
"[english]Commentary_Title_CRUSHERS"	"CRUSHERS"
"#commentary\com-crushers.wav"	"[Cayle George] Tínhamos um monte de níveis que usavam os painéis esmagadores de forma que faziam as câmaras de teste parecerem mais perigosas. Após mostrar alguns desses níveis em demonstrações para a imprensa, recebemos opiniões de que quem assistia tinha a sensação de que Portal 2 seria muito difícil, já que jogadores teriam que cronometrar eventos como correr ou cair em um portal sem ser acertado por um fatal esmagador. Decidimos guardá-los para a fuga, quando o Wheatley tenta te parar."
"[english]#commentary\com-crushers.wav"	"[Cayle George] We had a bunch of levels that used the crusher panels in ways that made the test chambers more dangerous. After showing some of these levels in press demos, we got feedback that viewers were getting the impression that Portal 2 was going to be too difficult since players would have to time events such as running or falling through a portal with not getting hit by a deadly crusher. We decided to save these for the escape, when Wheatley tries to hold you off."
"Commentary_Title_LAIR"	"PREPARANDO-SE PARA O COVIL DO WHEATLEY"
"[english]Commentary_Title_LAIR"	"PREPARING FOR WHEATLEY'S LAIR"
"#commentary\com-lair.wav"	"[Alireza Razmpoosh] Quando testamos a batalha contra o chefão final, descobrimos que os jogadores estavam confusos, sem saber o que deveriam fazer quando entravam no covil do Wheatley. Nossa solução foi treinar o jogador, fazendo-o quebrar tubos de tinta feitos de vidro em um nível anterior. Isso o permite que aprenda a mecânica sem qualquer pressão de tempo antes de ter que lutar contra o Wheatley — e também treina o jogador a redirecionar as bombas que o Wheatley joga na sua direção."
"[english]#commentary\com-lair.wav"	"[Alireza Razmpoosh] When playtesting the final boss battle, we found players were confused about what to do when they entered Wheatley's lair. Our solution was to train the player by having them break glass paint pipes a level earlier. This lets them learn the mechanic without any time pressure before they have to fight Wheatley. This also trains the player to redirect the bombs Wheatley throws at them."
"Commentary_Title_FATIGUE"	"CANSADO DE ELEVADOR"
"[english]Commentary_Title_FATIGUE"	"ELEVATOR FATIGUE"
"#commentary\com-fatigue.wav"	"[Marcus Egan] Descobrimos que testadores de jogo estavam ficando cansados ao resolver tantas câmaras de teste complexas consecutivamente. Assim, ao invés de um passeio rotineiro de elevador até o próximo quebra-cabeça, adicionamos um longo passeio de funil com um pouco de destruição para dar um descanso aos jogadores enquanto os lembra da situação de ruína das instalações."
"[english]#commentary\com-fatigue.wav"	"[Marcus Egan] We found that playtesters were getting fatigued at solving so many complex test chambers in a row. So, instead of a routine elevator ride to the next puzzle, we added a long funnel ride with some destruction to give players a short break while reminding them of the facility's state of disrepair."
"Commentary_Title_CHEATING"	"BURLANDO A VELOCIDADE DA LUZ"
"[english]Commentary_Title_CHEATING"	"CHEATING THE SPEED OF LIGHT"
"#commentary\com-cheating.wav"	"[Phil Co] Queríamos ser cientificamente precisos neste desafio, imaginando que deveria existir um pequeno atraso antes de se ver o portal na Lua, já que a luz leva 1,4 segundos para viajar essa distância. Mas os testadores atiravam nela e imediatamente viravam para outro lado, achando que nada tinha acontecido. Não percebiam que tinham acertado. Tentamos e rejeitamos algumas abordagens diferentes para mostrar o efeito, incluindo uma trapaça envolvendo emaranhamento quântico, antes de definirmos a solução efetiva do problema."
"[english]#commentary\com-cheating.wav"	"[Phil Co] We wanted to be scientifically accurate in this puzzle, figuring that there'd be a slight delay before you'd see a portal on the moon, since light takes 1.4 seconds to travel the distance. But playtesters would shoot the moon and instantly turn away, thinking nothing had happened. They didn't realize they actually had shot the moon. We tried and rejected a few different approaches to communicate the effect, including a cheat involving quantum entanglement, before settling on the current solution to this problem."
"Commentary_Title_DECAY"	"ESTADO DE DECAIMENTO"
"[english]Commentary_Title_DECAY"	"STATE OF DECAY"
"#commentary\com-decay.wav"	"[Kelly Thornton] Começar nas ruínas das câmaras de teste do primeiro Portal foi nosso objetivo desde o primeiro dia. Queríamos dar aos jogadores uma sensação de nostalgia pelo o que haviam jogado, mas também deixar claro que as coisas haviam mudado. Não só do ponto de vista da história, mas também dos gráficos. Precisávamos fazer uma ponte entre os elementos artísticos mais simples do primeiro jogo e o visual muito mais complexo do Portal 2."
"[english]#commentary\com-decay.wav"	"[Kelly Thornton] Starting out in the ruins of the test chambers from the first Portal was our goal pretty much from Day One. We wanted to give players a sense of nostalgia for what they had played, but also make it very clear that things had changed. Not only in a fictional sense, but in a graphical one as well. We needed to bridge the gap between the first game's simpler art assets to the much more complex look of Portal 2."
