"lang"
{
"Language"	"vietnamese"
"Comp_2339_PG_page_peiyin3elementlistlabel_group4_text"	"16/16"
"Comp_2339_PG_page_teamprofile_IGtemplatelistteamprofile_playerinfoelementlistplayer_name_entry_text"	"Tên:"
"Comp_2339_PG_page_teamprofile_IGtemplatelistteamprofile_playerinfoelementlistplayer_age_entry_text"	"Tuổi:"
"Comp_2339_PG_page_teamprofile_IGtemplatelistteamprofile_playerinfoelementlistplayer_role_entry_text"	"Vai trò: "
"Comp_2339_PG_page_teamprofile_IGelementlistsubtitle_text"	"HỒ SƠ ĐỘI:Invictus Gaming"
"Comp_2339_PG_page_teamprofile_IGelementlistteaminfo_defines_1"	"TRUNG QUỐC"
"Comp_2339_PG_page_teamprofile_IGelementlistteaminfo_defines_3"	"#1 DreamHack Bucharest 2014<br>#2 Star Ladder Star Series Season 8<br>#1 Dota 2 Champions League Season 1<br>#1 The International 2013"
"Comp_2339_PG_page_teamprofile_IGelementlistplayer1_defines_9"	"Trung Quốc"
"Comp_2339_PG_page_teamprofile_IGelementlistplayer5_defines_9"	"Malaysia"
"Comp_2339_PG_page_thankselementlist：D_text"	"TunX hiện ở đây :D "
"Comp_2339_PG_page_thankselementlistARTISTS_text"	"HỌA SĨ"
"Comp_2339_PG_page_thankselementlistWEBSITE_text"	"WEBSITE"
"Comp_2339_PG_page_thankselementlistWEBSITEmingdan_text"	"Luobo, Dove, Citun, Dadifeizhu<br>Fans, xhg188, Chengfa"
"Comp_2339_PG_page_thankselementlistCOMPENDIUM SCRIPT_text"	"KỊCH BẢN COMPENDIUM"
"Comp_2339_PG_page_thankselementlistCOMPENDIUMSCRIPTmingdan_text"	"TunX"
"Comp_2339_PG_page_thankselementlistConsultant_text"	"Cố vấn"
"Comp_2339_PG_page_thankselementlistadvisermingdan_text"	"HippoVic"
"Comp_2339_PG_page_thankselementlistANDALSO_text"	"VÀ THÊM NỮA"
"Comp_2339_PG_page_thankselementlistANDAOSOmingdan_text"	"Những người đã biến DAC thành một sự kiện vĩ đại thế này, như bạn nè!"
"Comp_2339_PG_page_thankselementlist:D_text"	"TunX hiện ở đây :D "
"Attrib_GiftableAfterDate"	"Vật phẩm này có thể gói quà sau %s1"
"Comp_2339_PG_page_teamselementlistteam4_defines_1"	"MVP Phoenix"
"Comp_2339_PG_page_teams1elementlistteam2_defines_1"	"SẮP RA MẮT"
"Comp_2339_PG_page_peiyin3elementlisthero7tooltip_data_tooltip_title"	"Oracle"
"Comp_2339_PG_page_TOC2elementlistpage_WIN_defines_2"	"THỬ THÁCH THẮNG HÀNG NGÀY"
"Comp_2339_PG_page_TOC2elementlistpage_mainevent_diaocha_defines_2"	"KHẢO SÁT"
"Comp_2339_PG_page_baiheelementlistsubtitle_text"	"COURIER TIÊU BIỂU"
"Comp_2339_PG_page_wenjuanelementlistyear_text"	"1.Bạn đã chơi Dota 2 được bao lâu rồi?"
"Comp_2339_PG_page_wenjuanelementlistdota2_year_selection_choices_1"	"A.ít hơn 1 năm"
"Comp_2339_PG_page_wenjuanelementlistdota2_year_selection_choices_2"	"B.1-2 năm"
"Comp_2339_PG_page_wenjuanelementlistdota2_year_selection_choices_3"	"C.2-3 năm"
"Comp_2339_PG_page_wenjuanelementlistdota2_year_selection_choices_4"	"D.hơn 3 năm"
"Comp_2339_PG_page_wenjuanelementlistfrom_text"	"2. Bạn đến từ đâu?"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_1"	"A.Trung Quốc"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_2"	"B.Châu Á (ngoại trừ Trung Quốc)"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_3"	"C.Châu Âu"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_4"	"D.Bắc Mỹ"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_5"	"E.Nam Mỹ"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_6"	"F.Châu Đại Dương"
"Comp_2339_PG_page_wenjuanelementlistdota2_from_selection_choices_7"	"G.Châu Phi"
"Comp_2339_PG_page_wenjuanelementlistliaojie_text"	"3.Bạn biết đến Dota 2 Asia Championships từ đâu?"
"Comp_2339_PG_page_wenjuanelementlistdota2_liaojie_selection_choices_1"	"A.Báo và tạp chí"
"Comp_2339_PG_page_wenjuanelementlistdota2_liaojie_selection_choices_2"	"B.Trang mạng về Dota"
"Comp_2339_PG_page_wenjuanelementlistdota2_liaojie_selection_choices_3"	"C.Từ trang chính thức hay bản cài"
"Comp_2339_PG_page_wenjuanelementlistdota2_liaojie_selection_choices_4"	"D.Ứng dụng di động"
"Comp_2339_PG_page_wenjuanelementlistdota2_liaojie_selection_choices_5"	"E.Khác"
"Comp_2339_PG_page_wenjuanelementlistreason_text"	"4.Tại sao bạn lại mua DAC Compendium?"
"Comp_2339_PG_page_wenjuanelementlistdota2_reason_selection_choices_1"	"A.Để hỗ trợ các giải Dota 2 tại Châu Á"
"Comp_2339_PG_page_wenjuanelementlistdota2_reason_selection_choices_2"	"B.Vì vật phẩm ảo"
"Comp_2339_PG_page_wenjuanelementlistdota2_reason_selection_choices_3"	"C.Để hoàn thành bộ sưu tập"
"Comp_2339_PG_page_wenjuanelementlistdota2_reason_selection_choices_4"	"D.Khác"
"Comp_2339_PG_page_wenjuanelementlistbuy_text"	"5.Bạn có muốn mua thêm điểm Compendium để lấy thêm phần thưởng?"
"Comp_2339_PG_page_wenjuanelementlistdota2_buy_selection_choices_1"	"A.Có, tôi muốn có thêm phần thưởng."
"Comp_2339_PG_page_wenjuanelementlistdota2_buy_selection_choices_2"	"B.Không."
"Comp_2339_PG_page_wenjuanelementlistlike_text"	"6.Vật phẩm immortal nào bạn muốn nhất trong các món sau?"
"Comp_2339_PG_page_wenjuanelementlistdota2_like_selection_choices_1"	"A.Fluttering Staff"
"Comp_2339_PG_page_wenjuanelementlistdota2_like_selection_choices_2"	"B.Molten Claw"
"Comp_2339_PG_page_wenjuanelementlistdota2_like_selection_choices_3"	"C.Hell's Usher"
"Comp_2339_PG_page_wenjuanelementlistdota2_like_selection_choices_4"	"D.Bloodfeather Wings"
"Comp_2339_PG_page_wenjuanelementlistdota2_like_selection_choices_5"	"E.The Barb of Skadi"
"Comp_2339_PG_page_teamprofile_LGDtemplatelistteamprofile_playerinfoelementlistplayer_name_entry_text"	"Tên:"
"Comp_2339_PG_page_teamprofile_LGDtemplatelistteamprofile_playerinfoelementlistplayer_age_entry_text"	"Tuổi:"
"Comp_2339_PG_page_teamprofile_LGDtemplatelistteamprofile_playerinfoelementlistplayer_role_entry_text"	"Vai trò: "
"Comp_2339_PG_page_teamprofile_LGDelementlistsubtitle_text"	"HỒ SƠ ĐỘI:LGD GAMING"
"Comp_2339_PG_page_teamprofile_LGDelementlistteaminfo_defines_1"	"TRUNG QUỐC"
"Comp_2339_PG_page_teamprofile_LGDelementlistteaminfo_defines_3"	"#1 DreamHack Bucharest 2014<br>#2 Star Ladder Star Series Season 8<br>#1 Dota 2 Champions League Season 1<br>#1 The International 2013"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer1_defines_6"	"Mid"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer1_defines_9"	"Trung Quốc"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer1_defines_13"	"Lựa chọn hàng đầu trong các giải đấu năm 2014"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer2_defines_6"	"Carry"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer3_defines_6"	"Support"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer5_defines_6"	"Offlane"
"Comp_2339_PG_page_teamprofile_LGDelementlistplayer5_defines_9"	"Mã Lai"
"Comp_2339_PG_page_TOC2elementlistpage_SOLO_defines_2"	"VÔ ĐỊCH ĐẤU ĐƠN"
"Comp_2339_PG_page_teamselementlistteam7_defines_1"	"Evil Geniuses"
"Comp_2339_PG_page_teams1elementlistqua_desc_text"	"Đội thắng vòng loại"
"Comp_2339_PG_page_yuxuansaielementlistqual_team1_defines_1"	"Natus Vincere "
"Comp_2339_PG_page_yuxuansaielementlistqual_team2_defines_1"	"Virtus Pro Polar"
"Comp_2339_PG_page_yuxuansaielementlistqual_team3_defines_1"	"Virtus Pro"
"Comp_2339_PG_page_yuxuansaielementlistqual_team4_defines_1"	"Team Empire"
"Comp_2339_PG_page_yuxuansaielementlistqual_team5_defines_1"	"Team Tinker"
"Comp_2339_PG_page_yuxuansaielementlistqual_team7_defines_1"	"Hellraisers"
"Comp_2339_PG_page_yuxuansaielementlistqual_team8_defines_1"	"PowerRangers"
"Comp_2339_PG_page_yuxuansaielementlistplayin_team1_defines_1"	"Cloud 9"
"Comp_2339_PG_page_yuxuansaielementlistplayin_team3_defines_1"	"Complexity Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team1_defines_1"	"Invasion Esports"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team2_defines_1"	"CDEC Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team3_defines_1"	"Big God"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team4_defines_1"	"HyperGloryTeam"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team5_defines_1"	"Lai Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team6_defines_1"	"Team DK"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team7_defines_1"	"Mith.Trust"
"Comp_2339_PG_page_yuxuansai1elementlistqual_tea9_defines_1"	"Can't Say Wips"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team10_defines_1"	"Tongfu.wanzhou"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team11_defines_1"	"Speed Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team12_defines_1"	"ImmortalMagneto Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team14_defines_1"	"Dream Gaming"
"Comp_2339_PG_page_yuxuansai1elementlistqual_team16_defines_1"	"NVIDIA Aces"
"Comp_2339_PG_page_jiazengneirongcoselementlistqual_desc1_text"	"Chọn bình luận viên và hero bạn muốn thấy có cosplay trong sự kiện chính.<br>Bầu chọn sẽ mở sau khi vòng loại kết thúc."
"Comp_2339_PG_page_jiazengneirongcoselementlistselect_hero_text"	"HERO"
"Comp_2339_PG_page_jiazengneirongcoselementlistselect_player_text"	"BÌNH LUẬN VIÊN"
"Comp_2339_PG_page_allstarelementlistqual_desc1_text"	"Bầu chọn này sẽ mở khi vòng loại kết thúc."
"Comp_2339_PG_page_teamprofile_IGelementlistplayer5_defines_6"	"Support"
"Comp_2339_PG_page_TOC1elementlistpage_teams_defines_2"	"ĐỘI THAM DỰ"
"Comp_2339_TMPL_tooltip_team_c9_tooltip_title"	"C9"
"Comp_2339_PG_page_TOC2templatelistt_toc_gengxinelementlistupdated_text"	"Đã cập nhật!"
"Comp_2339_PG_page_teamselementlistteamtitle_text"	"Quán quân International 2014"
"Comp_2339_PG_page_teams1elementlistteamtitle_text"	"Đội thắng vòng loại Châu Mỹ"
"Comp_2339_PG_page_teamprofile_NBelementlistsubtitle_text"	"HỒ SƠ ĐỘI:NEWBEE"
"Comp_2339_PG_page_teamprofile_VGelementlistsubtitle_text"	"HỒ SƠ ĐỘI:Vici Gaming"
"Comp_2339_PG_page_teamprofile_VGelementlistplayer2_defines_9"	"Singapore"
"Comp_2339_PG_page_teamprofile_VGelementlistplayer4_defines_9"	"Đức"
"Comp_2339_PG_page_teamprofile_secretelementlistsubtitle_text"	"HỒ SƠ ĐỘI:Secret"
"Comp_2339_PG_page_teamprofile_secretelementlistteaminfo_defines_1"	"Châu Âu"
"Comp_2339_PG_page_teamprofile_secretelementlistplayer1_defines_9"	"Thụy Điển"
"Comp_2339_PG_page_teamprofile_secretelementlistplayer4_defines_9"	"Canada"
"Comp_2339_PG_page_teamprofile_secretelementlistplayer5_defines_9"	"Estonia"
"Comp_2339_PG_page_teamprofile_eguelementlistsubtitle_text"	"HỒ SƠ ĐỘI:Evil Geniuses"
"Comp_2339_PG_page_teamprofile_eguelementlistteaminfo_defines_1"	"Mỹ"
"Comp_2339_PG_page_teamprofile_eguelementlistplayer1_defines_9"	"Pakistan"
"Comp_2339_PG_page_teamprofile_mvpelementlistsubtitle_text"	"HỒ SƠ ĐỘI:MVP Phoenix"
"Comp_2339_PG_page_teamprofile_mvpelementlistteaminfo_defines_1"	"Hàn Quốc"
"Comp_2339_PG_page_teamprofile_raveelementlistsubtitle_text"	"HỒ SƠ ĐỘI:RAVE"
"Comp_2339_PG_page_teamprofile_raveelementlistteaminfo_defines_1"	"Philippines"
"Comp_2339_TMPL_tooltip_team_hr_tooltip_title"	"HR"
"Comp_2339_PRSEL_arcana_select_group1_choices_1"	"Faceless Void"
"Comp_2339_PRSEL_arcana_select_group1_choices_2"	"Invoker"
"Comp_2339_PRSEL_arcana_select_group2_choices_1"	"sniper"
"Comp_2339_PRSEL_arcana_select_group2_choices_2"	"sven"
"Comp_2339_PRSEL_arcana_select_group3_choices_1"	"Broodmother"
"Comp_2339_PRSEL_arcana_select_group3_choices_2"	"Bloodseeker"
"Comp_2339_PRSEL_arcana_select_group4_choices_1"	"Riki"
"Comp_2339_PRSEL_arcana_select_group4_choices_2"	"Drow Ranger"
"Comp_2339_PRSEL_arcana_select_group5_choices_1"	"Ember Spirit"
"Comp_2339_PRSEL_arcana_select_group5_choices_2"	"Earth Spirit"
"Comp_2339_PRSEL_arcana_select_group6_choices_1"	"Chen"
"Comp_2339_PRSEL_arcana_select_group6_choices_2"	"Techies"
"Comp_2339_PRSEL_arcana_select_group7_choices_1"	"Oracle"
"Comp_2339_PRSEL_arcana_select_group7_choices_2"	"Juggernaut"
"Comp_2339_PRSEL_arcana_select_group8_choices_1"	"Meepo"
"Comp_2339_PRSEL_arcana_select_group8_choices_2"	"Anti-Mage"
"Comp_2339_PG_page_teams1elementlisttitleteam_text"	"Đứng đầu vòng loại châu Mỹ"
"Comp_2339_PG_page_teams1elementlisttitleteam1_text"	"Đứng đầu vòng loại châu Âu"
"Comp_2339_PG_page_teams1elementlistteam3_defines_1"	"SẮP RA MẮT"
"Comp_2339_PG_page_peiyinelementlisthero3tooltip_data_tooltip_title"	"Sniper"
"Comp_2339_PG_page_peiyinelementlisthero4tooltip_data_tooltip_title"	"Sven"
"Comp_2339_PG_page_peiyin1elementlisthero8tooltip_data_tooltip_title"	"Antimage"
"Comp_2339_PG_page_teamprofile_c9elementlistsubtitle_text"	"HỒ SƠ ĐỘI:Cloud 9"
"Comp_2339_PG_page_teamprofile_c9elementlistplayer2_defines_9"	"Romania"
"Comp_2339_PG_page_teamprofile_c9elementlistplayer3_defines_9"	"Đan Mạch"
"Comp_2339_PG_page_teamprofile_hrelementlistsubtitle_text"	"HỒ SƠ ĐỘI:HellRaiser"
"Comp_2339_PG_page_teamprofile_hrelementlistteaminfo_defines_1"	"Nga"
"Comp_2339_PG_page_teamprofile_hrelementlistplayer4_defines_9"	"Ukraine"
"Comp_2339_PG_page_teamprofile_hrelementlistplayer5_defines_9"	"Kazakhstan"
"Comp_2339_PG_page_teamselementlistteam5_defines_1"	"LGD Gaming"
"Comp_2339_PG_page_teamselementlistteam6new_defines_1"	"Rave"
"Comp_2339_PG_page_teamselementlistteam8_defines_1"	"Team Secret"
"Comp_2339_PG_page_teams1elementlistteam_tf_defines_1"	"Tongfu.wanzhou"
"Comp_2339_PG_page_teams1elementlistteam_cdec_defines_1"	"CDEC Gaming"
"Comp_2339_PG_page_teams1elementlistteam7_defines_1"	"Sắp ra mắt"
"Comp_2339_PG_page_rewards2elementlistl33_desc_text"	"Giao diện nền giải DAC  ( Đang thiết kế )"
"Comp_2339_PG_page_rewards2elementlistl34_desc_text"	"Thêm Immortal Treasure II ( đang thiết kế )"
"Comp_2339_PG_page_fujiasaielementlistwaikasaijieshao_text"	"Sau 6 ngày tranh tài, tốp 8 đội đầu sẽ được vào nhánh trên<br>4 đội giữa  vào nhánh dưới<br>4 đội chót sẽ bị loại"
"Comp_2339_PG_page_fujiasaielementlistsubtitle_text"	"VÒNG LOẠI"
"Comp_2339_PG_page_fujiasaielementlistyazhouqu_text"	"1. WILD CARD"
"Comp_2339_PG_page_fujiasaielementlistyazhousaiqushijian_text"	"27 Tháng một, 8:00 PM PST, 2015"
"Comp_2339_PG_page_fujiasaielementlistqual_team1_defines_1"	"Wings"
"Comp_2339_PG_page_fujiasaielementlistqual_team2_defines_1"	"Energy Pacemaker"
"Comp_2339_PG_page_fujiasaielementlistplayin_team1_defines_1"	"Natus Vincere"
"Comp_2339_PG_page_xiaozusaielementlistxiaozusaititle_text"	"2. VÒNG BẢNG"
"Comp_2339_PG_page_xiaozusaielementlistzhandui_title2_text"	"Secret"
"Comp_2339_PG_page_xiaozusaielementlistzhandui_title15_text"	"Sắp ra mắt"
"Comp_2339_PG_page_zongjuesaielementlistsubtitle_text"	"Sự kiện chính"
"Comp_2339_PG_page_zongjuesaielementlistqual_desc_text"	"3 đội tốp trong giải Dota 2 Asia Championship"
"Comp_2339_PG_page_teams1elementlisttitleteam2_text"	"Đứng đầu vòng loại châu Á"
"Comp_2339_PG_page_teams1elementlisttitleteam3_text"	"Đứng nhì vòng loại châu Á"
"Comp_2339_PG_page_teams1elementlisttitleteam4_text"	"Đứng ba vòng loại châu Á"
"Comp_2339_PG_page_teams1elementlisttitleteam5_text"	"Đứng tư vòng loại châu Á"
"Comp_2339_PG_page_level1elementlistr4embed_title_text"	"Hoàn thành dự đoán kết quả"
"Comp_2339_PG_page_level1elementlistr4embed_desc_text"	"Điền dự đoán cho vị trí của các đội chiến thắng."
"Comp_2339_PG_page_yuceelementlistqual_desc_text"	"Chọn 12 đội mà bạn nghĩ sẽ vượt qua vòng bảng, tiến tới sự kiện chính và nhận điểm Compendium. Bạn cũng sẽ được thưởng điểm Compendium cho mỗi dự đoán đúng."
"Comp_2339_PG_page_wenjuan1elementlisttujing_text"	"7. Bạn coi các trận đấu trong giải Dota 2 Asia Champions bằng cách nào?"
"Comp_2339_PG_page_wenjuan1elementlistdota2_tujing_selection_choices_1"	"A.Trong bản cài trò chơi"
"Comp_2339_PG_page_wenjuan1elementlistdota2_tujing_selection_choices_2"	"B.Trên trang web Dota 2"
"Comp_2339_PG_page_wenjuan1elementlistdota2_tujing_selection_choices_3"	"C.Trên Twitch.TV"
"Comp_2339_PG_page_wenjuan1elementlistdota2_tujing_selection_choices_4"	"D.Tại www.dota2.com.cn"
"Comp_2339_PG_page_wenjuan1elementlistdota2_tujing_selection_choices_5"	"E. Qua ứng dụng di động Dota 2"
"Comp_2339_PG_page_wenjuan1elementlistxinxi_text"	"8.Bạn lấy thông tin về giải Dota 2 Asia Championships từ đâu?"
"Comp_2339_PG_page_wenjuan1elementlistdota2_xinxi_selection_choices_1"	"A.Tại các trang web Dota 2"
"Comp_2339_PG_page_wenjuan1elementlistdota2_xinxi_selection_choices_2"	"B.www.dota2.com.cn"
"Comp_2339_PG_page_wenjuan1elementlistdota2_xinxi_selection_choices_3"	"C.Ứng dụng di động cho Dota 2"
"Comp_2339_PG_page_wenjuan1elementlistdota2_xinxi_selection_choices_4"	"D.Khác"
"Comp_2339_PG_page_wenjuan1elementlistwanjia_text"	"9.Bạn có bạn bè nào con chơi DotA(Dota 1)? Nếu có, <br>theo ý kiến chủ quan của bạn, lý do nào họ vẫn chưa đến Dota 2?"
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_1"	"A.Họ không có máy tính tốt."
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_2"	"B.Giao diện trò chơi trông quá lạ."
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_3"	"C.Họ còn nhiều bằng hữu chơi DotA."
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_4"	"D.Họ đã quen với DotA."
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_5"	"E.Chỉ đơn giản là không thích Dota 2."
"Comp_2339_PG_page_wenjuan1elementlistdota2_wanjia_selection_choices_6"	"F.Khác"
"Comp_2339_PG_page_wenjuan1elementlistmoba_text"	"10. Theo ý kiến chủ quan của bạn, điều gì sẽ thu hút bạn bè bạn biết chơi Dota 2?"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_1"	"A. Hiệu suất khi chạy trò chơi"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_2"	"B. Các tính năng thân thiện"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_3"	"C. Đấu giải"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_4"	"D. Tính năng kinh doanh trong trò chơi"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_5"	"E. Giải đấu và người chơi"
"Comp_2339_PG_page_wenjuan1elementlistdota2_moba_selection_choices_6"	"F. Khác"
"Bearzky_Style_0"	"Bearzky"
"Bearzky_Style_1"	"Skatestick Bearzky"
"Comp_2339_PG_page_jinetemplatelisttt_sg11_tooltip_text"	"Mở khóa Khách mời đặc biệt tại Sự kiện chính"
"Comp_2339_PG_page_jinetemplatelisttt_sg12_tooltip_text"	"Mở khóa Tái diễn trận đấu đỉnh cao thời DotA"
"Comp_2339_PG_page_prizepool2elementlistsg12_defines_6"	"Mở khóa Tái diễn trận đấu đỉnh cao thời DotA giữa EHOME và LGD Gaming"
"Comp_2339_PG_page_teams1elementlisttitleteam6_text"	"Hạng nhất vòng Wild Card"
"Comp_2339_PG_page_teams1elementlisttitleteam7_text"	"Hạng nhì vòng Wild Card"
"Comp_2129_PG_page_stretchgoals1elementlistsg_sg2_defines_2"	"THE PLAGUE DOCTOR"
"Comp_2129_PG_page_team_cloud9templatelistteamprofile_teaminfoelementlistcountry_title_text"	"QUỐC TỊCH"
"Comp_2339_PG_page_TOC2elementlistpage_jj_defines_2"	"JJ LIN TẠI SỰ KIỆN CHÍNH"
"Comp_2339_PG_page_linjjelementlistjjtext_text"	"JJ lIn, là một người chơi Dota 2, sẽ đến Sự kiện chính và hát nhạc nền giải DAC.<br>Trong lễ khai mạc DAC, ca sĩ nổi tiếng JJ LIN và đồng thời là người hâm mộ lớn với Dota 2<br>sẽ đến Shanghai Grand Stage, với màn trình diễn các bài hát mới của anh ấy để chào mừng<br>sự kiện cùng những người hâm mộ Dota 2 và mang đến lời chào mừng của anh ấy."
"Comp_2339_PG_page_TOC2elementlistpage_dm_defines_2"	"TÁI TẠO DOTA EPICS"
"Comp_2339_PG_page_dmelementlistsubtitle1_text"	"Tái diễn trận đấu đỉnh cao thời DotA"
"Comp_2339_PG_page_dmelementlistdmtext_text"	"EHOME vs LGD.Gaming -- cựu thành viên của các đội hàng đầu Trung Quốc sẽ tranh tài như cách họ đã làm vào năm 2010 để tái diễn lại trận đấu đỉnh cao thời DotA."
"Comp_2339_PG_page_dmelementlistth_defines_1"	"TIDEHUNTER"
"Comp_2339_PG_page_dmelementlistlion_defines_1"	"LION"
"Comp_2339_PG_page_dmelementlistdoom_defines_1"	"DOOM"
"Comp_2339_PG_page_dmelementlistcm_defines_1"	"CRYSTAL MAIDEN"
"Comp_2339_PG_page_dmelementlistmed_defines_1"	"MEDUSA"
"Comp_2339_PG_page_dmelementlistwd_defines_2"	"WITCH DOCTOR"
