"lang"
{
"Language"	"pirate"
"DOTA_UseItem_Error"	"Avast! Ye can't seem t' use this 'ere piece o' loot. Perhaps ye jus' dun meet th' requirements, or perhaps ye ain't drunk enough."
"DOTA_UseItem_GiftNoPlayers"	"Avast! Ye be alone as thar be no other scallywags t' give th' parcel t'. Ferever alone at sea."
"DOTA_UseItemNotification_ButtonOne"	"AYE"
"DOTA_UseItemNotification_ButtonTwo"	"Ignore"
"DOTA_UseItem_NotInLowPriorityPool"	"Avast! Ye ain't in no low priority punishment queue! Yer Repentant Soul 'asn't been used."
"Econ_Crate_Locks_Remaining"	"Number o' locks remainin': %s1"
"AddToCollection"	"Collect Loot"
"WrapGift"	"Wrap Parcel"
"UnwrapGift"	"Unwrap Parcel"
"DeliverGift"	"Deliver Parcel"
"DOTA_AnyHero"	"Any Admiral"
"DOTA_NoSlot"	"N/A"
"base"	"Base"
"community"	"Crew"
"developer"	"Valve"
"selfmade"	"Me Own"
"customized"	"Customized"
"genuine"	"Authentic"
"unusual"	"Special"
"completed"	"Finished"
"tool_type_none"	"None"
"tool_type_hero_taunt"	"Admiral Mock"
"tool_type_name"	"Title Tag"
"IT_MDL_Files"	"MDL Files (*.mdl)"
"IT_TestingFiles"	"Testin' Files (*.itf)"
"TestItemCustomizeMDLTitle"	"Choose custom mdl..."
"TestItemSaveSetupTitle"	"Export test loot setup..."
"TestItemLoadSetupTitle"	"Import test loot setup..."
"DOTA_DeleteItemConfirmText_Recycle"	"Throw it o'erboard? Once it be over port side, it'll be lost t' the sea. An' ye can't doubleback on yer word. Aye, but when ye toss %s1 o'er, our boys sometimes find one %s2, usually somethin' that fell off o' it."
"DOTA_DeleteItemConfirmText_UltraRare"	"Throw it o'erboard? Once it be over port side, it'll be lost t' the sea. An' ye can't doubleback on yer word.<i><b><font color='#FF2222'> Avast, me hearty! This be some valuable booty!</font></b></i> Thar be no chance o' findin' somethin' new when this be tossed o'er!"
"DOTA_PlayerLoadout"	"Scallywag Armory"
"DOTA_CustomizePlayerLoadout"	"Customize Scallywag Armory"
"DOTA_DropRateModifiersNone"	"Ye're currently receivin' <font color='#FFD700'>Battle Tallies</font> at th' base rate. Battle Tallies're earned each time ye complete a game through matchmakin'. Ye'll earn free loot every time yer <font color='#FFD700'>Battle Rank</font> increases. There're a wide range o' loot that add t' th' rate at which ye earn Battle Tallies."
"DOTA_DropRateModifiers"	"Battle Tallies Modifiers:"
"DOTA_DropRateModifier_Bonus"	"Current Rate: <font color='#FFFFFF'>%s1</font>"
"LoadoutSlot_Weapon"	"Weapon"
"LoadoutSlot_Head"	"Skull"
"LoadoutSlot_Shoulder"	"Shoulder"
"LoadoutSlot_Arms"	"Arms"
"LoadoutSlot_Armor"	"Armor"
"LoadoutSlot_Belt"	"Belt"
"LoadoutSlot_Back"	"Back"
"LoadoutSlot_Neck"	"Neck"
"LoadoutSlot_Legs"	"Leggings"
"LoadoutSlot_Gloves"	"Gloves"
"LoadoutSlot_Taunt"	"Mock"
"LoadoutSlot_Courier"	"Courier"
"LoadoutSlot_Announcer"	"Announcer"
"LoadoutSlot_Mega_Kills"	"Mega-Kill Announcer"
"LoadoutSlot_Action_Item"	"Funny Trinket"
"LoadoutSlot_Ability_Attack"	"Default Invade"
"LoadoutSlot_Ability1"	"Skill 1"
"LoadoutSlot_Ability2"	"Skill 2"
"LoadoutSlot_Ability3"	"Skill 3"
"LoadoutSlot_Ability4"	"Skill 4"
"LoadoutSlot_Ability_Ultimate"	"Ultimate"
"LoadoutSlot_Body_Head"	"Body - Skull"
"LoadoutSlot_Custom_Hex"	"Hex Effects"
"TF_Style_Desc"	"Style: %s1"
"DOTA_Item_Unnamed_New_Item"	"Untitled New Loot"
"DOTA_Loadout_SelectHero"	"Choose an Admiral"
"Store_New_Items"	"New!"
"Store_Gear"	"Booty"
"Store_Tools"	"Tools"
"Store_Taunts"	"Mocks"
"Store_Effects"	"Effects"
"Store_Abilities"	"Skills"
"Store_Featured"	"Highlighted"
"Store_Announcers"	"Announcers"
"Store_Couriers"	"Couriers"
"Store_ViewCart"	"See Rowboat"
"Store_Loadout"	"Armory"
"Attrib_ExpirationDate"	"This piece o' loot will be rotten an' useless on %s1."
"AttribFormat_AdditionalNote"	"( %s1 )"
"Attrib_CollectionReward"	"Collection Reward"
"Attrib_PreviewItem"	"Test Run - Cannot be barter'd, craft'd, or engraved."
"Attrib_Always_Tradable"	"Can Always Be Bartered"
"Attrib_ItemFind_Positive"	"Scavenger: %s1% boost in th' chance o' findin' some loot fer this 'ere admiral while adventurin'. Jus' be sure t' keep it equipped on ye."
"Attrib_AttachedParticle"	"Effect: %s1"
"Attrib_SetItemTintRGB"	"Color: %s1"
"Attrib_Particle15"	"Ethereal Flame"
"Attrib_Particle16"	"Resonant Energy"
"Attrib_Particle17"	"Watchful Eye"
"Attrib_Particle18"	"Searin' Essence"
"Attrib_Particle19"	"Burnin' Animus"
"Attrib_Particle20"	"Piercin' Beams"
"Rarity_Common"	"Common"
"Rarity_Uncommon"	"Uncommon"
"Rarity_Rare"	"Rare"
"Rarity_Mythical"	"Mythical"
"Rarity_Legendary"	"Storied"
"Rarity_Ancient"	"Ancient"
"Rarity_Immortal"	"Timeless"
"RarityTypeDesc"	"%s1 %s2"
"Unknown_Item_Type"	"Piece o' Loot"
"DOTA_Chat_EconItem"	"%s1 'as been awarded wit' %s2!"
"Econ_Bundle_Double"	"%s1, %s2"
"Econ_Bundle_DoubleContinued"	"%s1, %s2,"
"KillEaterEventType_Kills"	"Murders"
"KillEaterEventType_KillAssists"	"Murder Assists"
"KillEaterEventType_Wins"	"Victories"
"KillEaterEventType_Treants_Created"	"Treants Created"
"KillEaterEventType_Omnislash_Jumps"	"Omnislash Jumps"
"KillEaterEventType_Blade_Fury_Time"	"Blade Fury Damage"
"KillEaterEventType_Blade_Dance_Crits"	"Blade Dance Crits"
"KillEaterEventType_Wards_Placed"	"Wards Placed"
"KillEaterEventType_Killing_Sprees"	"Killin' Sprees"
"KillEaterEventType_Horrors_Witnessed"	"Horrors Witness'd"
"KillEaterEventType_Carries_Killed"	"Carries Kill'd"
"KillEaterEventType_First_Blood"	"First Bloods"
"KillEaterEventType_Godlike"	"Godlike Sprees"
"KillEaterEventType_Trees_Created"	"Trees Created"
"KillEaterEventType_Gold_Earned"	"Coin Earn'd"
"KillEaterEventType_Gold_Spent"	"Coin Spent"
"KillEaterEventType_Towers_Destroyed"	"Towers Wreck'd"
"KillEaterRank1"	"Unremarkable"
"KillEaterRank2"	"Blood'd"
"KillEaterRank3"	"Menacin'"
"KillEaterRank4"	"Uncharitable"
"KillEaterRank5"	"Dangerous"
"KillEaterRank6"	"Notably Dangerous"
"KillEaterRank7"	"Lethal"
"KillEaterRank8"	"Spectacularly Lethal"
"KillEaterRank9"	"Blood-Drench'd"
"KillEaterRank10"	"Gore-Spatter'd"
"KillEaterRank13"	"Face-Meltin'"
"KillEaterRank14"	"Rage-Inducin'"
"KillEaterRank15"	"Match-Endin'"
"KillEaterRank16"	"Dishonorable"
"KillEaterRank17"	"Utterly Broken"
"WinsRank1"	"Newbie"
"WinsRank2"	"Deckhand"
"WinsRank3"	"Apprentice"
"WinsRank4"	"Journeyman"
"WinsRank5"	"Sea-Hardened Cap'n"
"WinsRank6"	"Davy Jones 'imself"
"WinsRank7"	"Grand Master"
"WinsRank8"	"Authority"
"WinsRank9"	"Virtuoso"
"WinsRank10"	"Single-Mind'd"
"WinsRank11"	"Try-Hard"
"WinsRank12"	"Die-Hard"
"WinsRank13"	"Goin' Pro"
"WinsRank14"	"Almost Pro"
"WinsRank15"	"Pure Pro"
"WinsRank16"	"Win Machine"
"FurionRank1"	"Seedlin'"
"FurionRank2"	"Sproutlin'"
"FurionRank3"	"Twiggy"
"FurionRank4"	"Leafy"
"FurionRank5"	"Frondly"
"FurionRank6"	"Verdant"
"FurionRank7"	"Lush"
"FurionRank8"	"Flourishin'"
"FurionRank9"	"Bountiful"
"FurionRank10"	"Lore-Bound"
"FurionRank11"	"Magnificent"
"FurionRank12"	"Consecrated"
"FurionRank13"	"Enshrined"
"FurionRank14"	"Verodicia's Own"
"JuggernautRank1"	"Fergotten"
"JuggernautRank2"	"Derelict"
"JuggernautRank3"	"Outcast"
"JuggernautRank4"	"Notable"
"JuggernautRank5"	"Accomplish'd"
"JuggernautRank6"	"Experience'd"
"JuggernautRank7"	"Unchallenged"
"JuggernautRank8"	"Undefeatable"
"JuggernautRank9"	"Unconquer'd"
"JuggernautRank10"	"Acclaim'd"
"JuggernautRank11"	"Renown'd"
"JuggernautRank12"	"Storied"
"JuggernautRank13"	"Celebrated"
"JuggernautRank14"	"Immortal"
"TowersRank1"	"Impair'd"
"TowersRank2"	"Impairin'"
"TowersRank3"	"Vandalizin'"
"TowersRank4"	"Ravagin'"
"TowersRank5"	"Razin'"
"TowersRank6"	"Wreckin'"
"TowersRank7"	"Decimatin'"
"TowersRank8"	"Demolishin'"
"TowersRank9"	"Disintigratin'"
"TowersRank10"	"Pulverizin'"
"TowersRank11"	"Atomizin'"
"TowersRank12"	"Planckifyin'"
"TowersRank13"	"Steeple Topplin'"
"TowersRank14"	"Monolith Mashin'"
"TowersRank15"	"Edifice Defyin'"
"TowersRank16"	"Tower-Bane"
"ItemSet"	"Set: %s1"
"RefurbishItem_RemovePaintTitle"	"Purge Paint?"
"RefurbishItem_RemovePaint"	"Purge th' custom color fro' this treasure, restorin' th' original color?\n\n(Th' can o' paint will be tossed overboard)"
"RefurbishItem_RemoveCustomTextureTitle"	"Purge Yer Mark?"
"RefurbishItem_RemoveCustomTexture"	"Purge th' banner n' colors applied to this loot?"
"RefurbishItem_RemoveCraftIndexTitle"	"Purge Craft Number?"
"RefurbishItem_RemoveCraftIndex"	"Purge th' craft number from this piece o' loot?"
"RefurbishItem_RemoveMakersMarkTitle"	"Purge Crafter Title?"
"RefurbishItem_RemoveMakersMark"	"Purge th' crafter's title from this loot?"
"RefurbishItem_Yes"	"Aye, Wipe It"
"RefurbishItem_No"	"Nay, Leave It"
"NewItemMethod_Crafted"	"Ye Crafted:"
"NewItemMethod_Traded"	"Ye Barter'd fer:"
"NewItemMethod_Gifted"	"Ye Received a Parcel:"
"NewItemMethod_Promotion"	"Ye Received some Promotional Market Loot:"
"NewItemMethod_Earned"	"Ye Earn'd:"
"NewItemMethod_Refunded"	"Ye Got Back:"
"NewItemMethod_Support"	"Customer Support Gave Ye:"
"NewItemMethod_CollectionReward"	"Ye Redeemed some Special Collection Loot:"
"NewItemMethod_PreviewItem"	"Ye be Playin' wit:"
"NewItemMethod_PreviewItemPurchased"	"Ye Acquired:"
"NewItemMethod_PeriodicScoreReward"	"Ye Earn'd:"
"Item_Found"	"Scallywag %s1 'as earn'd: <font color='%s2'>%s3</font> %s4"
"Item_Crafted"	"%s1 'as forged: <font color='%s2'>%s3</font> %s4"
"Item_Traded"	"%s1 bartered fer: <font color='%s2'>%s3</font> %s4"
"Item_Purchased"	"%s1 acquired: <font color='%s2'>%s3</font> %s4"
"Item_FoundInCrate"	"%s1 'as unboxed: <font color='%s2'>%s3</font> %s4"
"Item_Gifted"	"%s1 received a parcel: <font color='%s2'>%s3</font> %s4"
"Item_Earned"	"%s1 earned: <font color='%s2'>%s3</font> %s4"
"Item_Refunded"	"%s1 got back: <font color='%s2'>%s3</font> %s4"
"Item_GiftWrapped"	"%s1 'as prepared a parcel: <font color='%s2'>%s3</font> %s4"
"Item_CollectionReward"	"%s1 'as redeemed somethin' special: <font color='%s2'>%s3</font> %s4"
"Item_PeriodicScoreReward"	"%s1 earned: <font color='%s2'>%s3</font> %s4"
"dota_killcam_generic_damage"	"Damage"
"dota_killcam_generic_damage_subtitle"	"Close or ranged attacks"
"npc_dota_hero_naga_siren"	"Naga Siren"
"npc_dota_hero_keeper_of_the_light"	"Keeper o' th' Light"
"DOTA_Tooltip_ability_naga_siren_mirror_image"	"Mirror Image"
"DOTA_Tooltip_ability_naga_siren_ensnare"	"Ensnare"
"DOTA_Tooltip_ability_naga_siren_ensnare_Description"	"Interrupts th' target an' locks 'em in place, stoppin' 'em from movin' around or blinkin'. Makes fer a funny joke."
"DOTA_Tooltip_ability_naga_siren_ensnare_duration"	"DURATION:"
"DOTA_Tooltip_ability_naga_siren_rip_tide"	"Rip Tide"
"DOTA_Tooltip_ability_naga_siren_rip_tide_armor_reduction"	"ARMOR REDUCTION:"
"DOTA_Tooltip_ability_naga_siren_song_of_the_siren"	"Song o' th' Siren"
"DOTA_Tooltip_ability_naga_siren_song_of_the_siren_duration"	"DURATION:"
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate"	"Illuminate"
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate_Lore"	"Ezalor learned this trick when 'e needed t' get out of a sticky situation."
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate_range"	"RANGE:"
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate_max_channel_time"	"MAX CHANNEL TIME:"
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate_end"	"Release Illuminate"
"DOTA_Tooltip_ability_keeper_of_the_light_illuminate_end_Description"	"Let go o' th' channel early."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_leak"	"Rum Leak"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_leak_Description"	"Weakens an enemy's witchcraftery, causin' 'em t' spill rum as they move. If th' foe spills all o' his or her rum, he or she'll be stunn'd."
"DOTA_Tooltip_ability_keeper_of_the_light_mana_leak_mana_leak_pct"	"%MANA LEAK PERCENT:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_leak_duration"	"LEAK DURATION:"
"DOTA_Tooltip_ability_keeper_of_the_light_mana_leak_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_keeper_of_the_light_chakra_magic"	"Chakra Magic"
"DOTA_Tooltip_ability_keeper_of_the_light_chakra_magic_Lore"	"Ezalor ain't all bad. Sometimes 'e returns what takes ferever t' return."
"DOTA_Tooltip_ability_keeper_of_the_light_chakra_magic_mana_restore"	"RUM REFILL:"
"DOTA_Tooltip_ability_keeper_of_the_light_spirit_form"	"Spirit Form"
"DOTA_Tooltip_ability_keeper_of_the_light_spirit_form_Lore"	" In a blindin' flash, Ezalor shows 'is true nature."
"DOTA_Tooltip_ability_keeper_of_the_light_spirit_form_duration"	"DURATION:"
"DOTA_Tooltip_ability_keeper_of_the_light_recall"	"Recall"
"DOTA_Tooltip_ability_keeper_of_the_light_recall_Description"	"After a bit o' time, teleports th' targeted admiral on yer side to yer own coordinates. If th' targeted admiral takes any form of damage from a scallywag durin' this time, th' teleportation be ended."
"DOTA_Tooltip_ability_keeper_of_the_light_recall_teleport_delay"	"TELEPORT DELAY:"
"DOTA_Tooltip_ability_keeper_of_the_light_blinding_light"	"Blindin' Light"
"DOTA_Tooltip_ability_keeper_of_the_light_blinding_light_Description"	"A blindin' light swarms over th' course, pushin' and blindin' th' units in th' course, while causin' 'em t' miss any attacks."
"DOTA_Tooltip_ability_keeper_of_the_light_blinding_light_radius"	"RADIUS:"
"DOTA_Tooltip_ability_keeper_of_the_light_blinding_light_knockback_distance"	"KNOCKBACK DISTANCE:"
"DOTA_Tooltip_ability_keeper_of_the_light_blinding_light_miss_duration"	"DURATION:"
"DOTA_Tooltip_modifier_naga_siren_ensnare"	"Ensnare"
"DOTA_Tooltip_modifier_naga_siren_rip_tide"	"Rip Tide"
"DOTA_Tooltip_modifier_naga_siren_rip_tide_Description"	"Armor lowered by %dMODIFIER_PROPERTY_PHYSICAL_ARMOR_BONUS%."
"DOTA_Tooltip_modifier_naga_siren_song_of_the_siren"	"Song o' th' Siren"
"DOTA_Tooltip_modifier_naga_siren_song_of_the_siren_Description"	"Snoozin', invulnerable."
"DOTA_Hero_Selection_AdvFilter_Durable"	"Tough"
"DOTA_Hero_Selection_AdvFilter_Nuker"	"Nuker"
"DOTA_Hero_Selection_AdvFilter_Escape"	"Escape"
"DOTA_Hero_Selection_Filter_LaneSupport"	"LANE REINFORCEMENT"
"DOTA_Hero_Selection_Filter_Durable"	"TOUGH"
"DOTA_Hero_Selection_Filter_Nuker"	"NUKER"
"DOTA_Hero_Selection_Filter_Escape"	"ESCAPE"
"DOTA_Hero_Selection_PipTooltip_LaneSupport"	"Lane Reinforcements"
"DOTA_Hero_Selection_PipTooltip_Durable"	"Tough"
"DOTA_Hero_Selection_PipTooltip_Nuker"	"Nuker"
"DOTA_Hero_Selection_PipTooltip_Escape"	"Escape"
"DOTA_Hero_Selection_PipTooltip_Escape_Sub"	"Has th' ability t' flee from a fight they can't win."
"DOTA_Hero_Selection_Spin_Random_Hero"	"BLIND PICK"
"dota_quit_button"	"ABANDON SHIP"
"DOTA_ConfirmQuit"	"ABANDON SHIP?"
"DOTA_ConfirmQuitDesc"	"Do ye really wish to abandon Dota 2?"
"DOTA_ConfirmQuitDescUnsafe"	"Arr, abandonin' a battle 'fore it's done can ruin it fer others. Not t' mention its rude! Ye sure ye want t' leave Dota 2?"
"dota_hud_error_only_deliberate_channel_cancel"	"Arr, be usin' a specific kind o' command t' stop th' channel"
"DOTA_BackpackEquip"	"Equip"
"DOTA_BackpackEquipHero"	"Equip %s1"
"DOTA_BATTLE_POINTS"	"Battle Tallies"
"DOTA_Scoreboard_Header_Battle_Level"	"RANK"
"DOTA_Tooltip_ability_naga_siren_song_of_the_siren_cancel_Description"	"Let foes go o' yer siren song so they can be target'd again."
"DOTA_Lobby_UserMenu_BotPassive"	"Dummy - Passive"
"DOTA_Lobby_UserMenu_BotEasy"	"Dummy - Landlubber"
"DOTA_Lobby_UserMenu_BotMedium"	"Dummy - Swashbuckler"
"DOTA_Lobby_UserMenu_BotHard"	"Dummy - Sea-Harden'd"
"DOTA_Lobby_UserMenu_BotUnfair"	"Dummy - Unfair"
"DOTA_Community_CreateTeamCaps"	"ASSEMBLE CREW"
"Team_Create_Header"	"CREWS"
"Team_Create_Full_Name"	"Full Crew Title"
"Team_Create_Tag"	"Crew Tag/Abbreviation"
"Team_Create_Logo"	"Hoist Up Crew Flags"
"Team_Browse_Logo"	"Crew Interface Flag. This flag will be used in th' HUD, lobbies, and so on. It will be resized t' 250 x 150 pixels."
"Team_Members_Header"	"CREWMATES"
"Team_Invitation"	"CREW RECRUIT"
"DOTA_UI_Browse"	"SCOUR"
"DOTA_Tooltip_modifier_keeper_of_the_light_mana_leak"	"Rum Leak"
"DOTA_Tooltip_modifier_keeper_of_the_light_mana_leak_Description"	"Droppin' rum ev'rywhere as ye move."
"DOTA_Tooltip_modifier_keeper_of_the_light_spirit_form_illuminate"	"Channelin' Illuminate"
"DOTA_Tooltip_modifier_keeper_of_the_light_spirit_form_illuminate_Description"	"Yer spirit be channelin' Illuminate in some other area."
"DOTA_Hero_Selection_Suggest_Title"	"Admiral Suggestions"
"DOTA_Hero_Selection_Suggest_Text"	"Here ye can look at admirals suggested by yer crew. Ye can suggest a hero to yer crew by jabbin' on th' Suggest button on th' Admiral's card."
"DOTA_Hero_Selection_Suggest_Hero_Title"	"%s1"
"DOTA_Hero_Selection_Suggest_Hero_Text1"	"Suggested by: %s1"
"DOTA_Hero_Selection_Suggest_Hero_Text2"	"Suggested by: %s1, an' %s2"
"DOTA_Hero_Selection_Suggest_Hero_Text3"	"Suggested by: %s1, %s2, an' %s3"
"DOTA_Hero_Selection_Suggest_Hero_Text4"	"Suggested by: %s1, %s2, %s3, an' %s4"
"DOTA_Hero_Selection_Suggest_Hero_Text5"	"Suggested by: %s1, %s2, %s3, %s4, an' %s5"
"DOTA_Hero_Selection_TT_Random_Title"	"Blind Pick"
"DOTA_Hero_Selection_TT_Repick_Title"	"Repick yer Admiral"
"DOTA_Hero_Selection_TT_Repick_Text"	"Turn 'round an' pick another admiral. Ye forfeit 100 o' yer startin' gold, an' ye lose any extra bit o' gold ye earn'd by randomin'. Ye may only repick one per game."
"DOTA_Hero_Selection_TT_Suggest_Title"	"Suggest Admiral"
"DOTA_Hero_Selection_TT_Suggest_Text"	"Tell yer crew that ye think this admiral would be a good choice. Ye can suggest only 2 admirals at a time."
"DOTA_Hero_Selection_TT_Favorite_Title"	"Favored Admiral"
"DOTA_Hero_Selection_RD_Soon"	"Arr, yer turn be comin' up soon."
"DOTA_Hero_Selection_RD_Next"	"Ye be pickin' next!"
"DOTA_Hero_Selection_Suggest"	"Admiral"
"DOTA_Hero_Selection_Intro_Header"	"ELECT AN ADMIRAL"
"DOTA_Hero_Selection_Intro_Body"	"Look through th' admirals usin' yer mouse or th' arrow keys.\n\nMake yer way o'er t' th' admiral by scribblin' their name. \n\nJab ALT + Enter t' easily confirm yer choice.\n\nUse th' filters t' make choosin' yer role easier."
"dota_dashboard_category_team"	"CREW"
"matchmaking_difficulty_label"	"SEVERITY"
"dota_prfile_wins_hero"	"W"
"dota_prfile_losses_hero"	"L"
"dota_prfile_game_needed"	"Ye need %s1 more battle"
"dota_prfile_games_needed"	"%s1 more battles be needed"
"DOTA_TeamLogo_Error_Header"	"Avast! Fail'd t' amend th' flag"
"DOTA_TeamLogo_Error_Unspecified"	"Avast! Somethin' bungled while amendin' yer crew's flag. Go an' try again."
"UI_difficulty_label"	"SEVERITY"
"UI_difficulty_command"	"ELECT SEVERITY"
"DOTA_RP_SPECTATING_WHILE_FINDING"	"Lookin' Fer A Battle & Lookin' Out"
"DOTA_KillEaterLevel_Text"	"Ya-har! Yer %s1 'as increased in rank! It be now %s2!"
"DOTA_KillEaterLevel_Title"	"Yer loot 'as gain'd a rank!"
"DOTA_Event_KillEater_Leveled_Chat"	"%s1's <font color='#FFD700'>%s2</font> 'as reach'd a new rank: <font color='#FFD700'>%s3</font>!"
"DOTA_LeagueViewPass"	"Use this tourney?"
"DOTA_LeagueViewPassEnabled"	"Tourney Activated! Ye can find it under th' Watch/Tourney's tab."
"DOTA_Hero_Selection_AllHeroes"	"SHOW ALL ADMIRALS"
"npc_dota_hero_visage"	"Visage"
"npc_dota_visage_familiar1"	"Familiar"
"npc_dota_visage_familiar2"	"Familiar"
"npc_dota_visage_familiar3"	"Familiar"
"DOTA_Tooltip_ability_witch_doctor_maledict_duration_tooltip"	"DURATION:"
"DOTA_Tooltip_ability_witch_doctor_maledict_radius"	"RADIUS:"
"DOTA_Tooltip_ability_visage_summon_familiars"	"Summon Familiars"
"DOTA_Tooltip_ability_visage_summon_familiars_familiar_speed"	"FAMILIAR SPEED:"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form"	"Stone Form"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form_stun_duration"	"STUN DURATION:"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form_stun_radius"	"STUN RADIUS:"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form_stun_damage"	"DAMAGE:"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form_stone_duration"	"STONE DURATION:"
"DOTA_Tooltip_ability_visage_summon_familiars_stone_form_hp_regen"	"BONUS REFILL:"
